206499,37
96836,32
30066,28
177115,39
77218,48
3489,47
187995,41
241336,32
71985,38
81142,43
117603,44
38001,39
77384,43
26340,46
5492,42
98361,40
188194,49
112741,37
88582,53
142603,42
139051,41
141974,67
92349,33
151895,31
240882,38
148057,32
103999,39
195365,33
116747,40
13271,40
122465,47
39082,31
230792,44
103990,62
228955,37
201642,31
226131,36
62361,44
94407,42
157747,48
11662,35
126327,48
8742,47
81159,48
173437,47
52277,46
10550,51
99740,39
49066,38
-491,2
132106,43
85987,44
190206,49
141181,33
34919,40
106968,42
75507,38
38000,41
48594,43
71460,43
212759,37
31677,31
31424,39
2343,33
196857,34
87749,35
135526,39
178515,47
239373,41
170503,39
231121,36
123616,37
87918,43
76889,31
140170,48
129340,57
134266,51
150771,43
64066,46
60817,46
120403,30
226185,38
81620,41
17324,50
238900,38
205128,46
136377,48
81332,50
23707,24
61727,35
140908,35
106610,46
142697,54
176889,44
191627,47
115816,39
14522,48
239686,46
198339,41
16905,44
170861,38
206903,46
152178,45
40078,48
97475,36
183762,37
176730,46
53441,39
172211,46
214434,51
54860,48
80716,49
159001,41
119525,38
97703,35
41336,37
77353,30
50628,35
127175,33
32516,35
47838,43
159174,34
236278,34
171404,43
233739,43
188585,40
60898,42
237301,39
104109,41
209732,35
200788,45
74639,44
131987,46
208843,37
69178,39
99974,45
95271,41
84637,40
163332,36
22345,34
170742,42
230606,41
18007,29
91620,40
242590,44
191354,41
80886,41
143398,45
9121,44
57,38
164107,44
138127,39
72148,47
191050,40
74491,42
36308,37
193345,43
53913,37
216466,33
220196,33
51370,47
89510,49
215526,40
224909,54
161009,43
137316,49
12737,33
234852,46
6088,40
184705,31
239518,37
218780,49
33442,47
136143,42
79373,50
58608,41
8807,55
107262,43
58688,47
241727,35
20036,44
99709,38
217287,33
56360,37
60000,40
198011,35
188960,35
142147,36
30725,40
30287,39
247591,41
242078,49
210360,51
234341,37
138622,39
99586,38
14524,44
114616,41
223512,37
159662,49
128023,44
231298,37
16840,46
248631,41
103865,39
148686,42
76093,41
207915,34
108433,36
232175,37
36861,35
134240,37
247021,31
128737,37
229283,48
47224,27
99299,49
231467,42
185967,38
169850,53
16746,33
201549,45
164968,43
201367,39
24207,37
224420,33
27107,51
194199,34
67602,36
161828,44
60051,38
165991,57
133788,41
10963,36
136378,45
171177,41
132254,37
117982,35
93508,37
107793,42
114984,46
5324,30
192665,35
125323,42
239561,31
226013,38
69663,44
235528,28
102494,43
151617,44
106499,34
197050,40
76867,48
185340,32
148347,34
213403,40
136197,41
90325,49
167294,37
129773,41
134595,27
131457,45
135447,31
175931,40
21750,49
9834,33
72216,44
70747,43
12012,45
148280,44
183938,38
4137,37
114498,40
129348,42
162236,41
570,37
207563,42
113149,39
126097,36
165972,34
181516,36
105103,43
22618,41
84250,37
20414,28
181238,43
42460,37
79420,38
203797,42
60851,45
125731,45
135100,29
16355,47
197415,50
55888,43
28348,34
56758,45
107315,40
242731,41
106196,47
237890,35
222156,46
62874,30
241253,41
154565,53
181572,42
129660,41
11004,39
119333,34
212435,57
69267,33
12729,51
217013,29
2489,38
185112,37
2653,33
143392,36
17246,36
230869,39
178382,33
89858,44
34277,45
20561,38
167542,40
208587,36
14208,47
47679,44
61619,50
89198,39
220677,37
186587,42
154791,41
7028,35
136598,43
47440,44
141138,42
