21206,48
20228,43
145817,32
230808,50
186419,41
87382,37
74375,42
88092,47
90460,48
97554,47
149403,36
244829,43
21965,48
65629,38
246294,33
207244,42
147560,35
203356,44
171942,37
192475,43
32121,50
125933,34
73314,24
86736,38
169586,40
234290,46
15852,48
221379,40
139248,35
145718,38
218004,29
32863,31
247853,49
99415,40
86831,45
105261,41
179262,47
117549,37
60199,44
73698,43
102022,43
233252,55
180000,34
37001,39
9907,49
10511,45
348,28
107261,44
184863,38
162989,50
229501,43
34891,35
114855,41
205249,36
99159,40
91515,36
146478,40
31481,37
2318,43
52331,34
39500,51
90034,42
52509,42
243148,35
96196,35
23724,38
151368,60
212283,26
45009,40
116228,31
203012,45
133421,49
163507,33
20034,36
112862,36
40068,31
57732,48
196821,40
113799,44
174310,39
47699,37
108480,55
42093,36
29623,38
99107,40
35291,45
136082,34
97815,47
52983,36
55908,37
26066,48
157851,46
245377,50
188121,38
67059,35
99106,50
74609,33
193317,47
9991,29
66589,33
245654,40
172713,34
139048,42
134257,30
176581,26
155804,34
36941,39
122808,35
223243,42
126822,49
163798,37
13690,47
164862,37
9695,31
144523,52
25870,45
183916,39
71719,31
70284,46
25145,39
77521,41
141591,41
209844,47
233248,42
233368,33
9073,46
77782,47
179007,48
236757,42
64204,40
200409,43
37184,36
113781,46
124982,30
20614,54
128845,58
115340,38
35263,39
244059,37
71633,39
10610,41
155827,44
240283,34
113095,41
16113,35
180093,38
133267,35
55630,43
230932,38
211178,54
205066,49
220624,44
70190,40
237035,40
9317,43
68463,43
25530,31
74391,46
157907,43
216734,44
238057,40
94664,41
156233,38
184721,48
108638,41
134359,44
5193,40
91247,40
204145,43
8537,44
243902,61
78326,33
193392,36
210754,40
440,34
192668,38
60602,34
91450,33
16305,42
14031,44
4487,41
99509,39
96514,36
76992,34
6375,47
32455,46
198238,35
212919,42
47780,40
39175,47
76957,37
10973,44
22141,44
248888,47
115818,35
249450,30
246020,35
188016,40
63774,59
75678,40
203911,43
32823,36
6612,39
223779,37
207569,40
63452,34
237006,44
188329,38
224167,39
2383,50
200940,49
27281,29
221620,44
4297,52
76292,34
179931,43
150218,34
193808,33
151407,50
180122,42
244047,35
192075,43
7285,35
146637,52
32534,47
104668,41
225377,39
37627,36
163346,39
166153,43
108978,50
110626,45
212369,43
170573,50
235101,40
43622,39
122195,38
74750,49
247992,46
20484,36
221257,47
246598,41
14989,38
113703,37
162000,33
8144,38
116703,35
249020,32
82997,34
86528,45
171780,41
143263,44
26726,48
181272,26
207108,37
32056,45
215795,36
104812,37
167449,46
196930,30
178301,30
73489,43
130349,37
240828,54
165147,51
124358,35
48421,37
21651,38
9719,47
20443,38
160213,33
16649,38
198745,41
51668,34
35254,43
108586,39
245936,47
1663,42
87171,36
13801,45
73414,37
161154,49
168737,44
249921,38
207353,46
188087,41
101258,32
45905,40
3484,37
207088,36
216176,33
123313,31
189607,41
79619,25
202894,47
202884,31
149389,51
231300,32
71478,42
207038,35
67754,36
125831,40
121083,36
187488,42
191524,39
148337,29
12078,33
64014,42
141321,43
13469,38
165940,42
96996,39
66872,48
94548,33
243730,35
153526,34
94681,39
200333,32
26283,41
240055,46
56190,48
153354,35
153743,40
80373,48
107059,35
142593,40
22341,34
46307,37
108642,42
222280,35
232916,37
48840,44
70472,39
182358,51
240461,47
56923,41
43671,27
31934,61
105090,28
116320,32
14603,44
206106,31
139795,33
231709,48
218476,38
167727,43
