105391,34
144033,47
133210,36
234331,48
153336,39
65815,50
9663,39
97136,33
211555,34
12416,41
23381,44
26409,42
238289,42
59294,45
128594,43
233077,51
207122,44
87472,48
236404,47
105255,32
123523,30
108532,29
224053,47
134954,40
10843,34
80734,50
44881,43
225914,45
62495,32
237426,36
43240,35
4422,45
148774,43
149275,46
141899,44
182073,36
239199,42
66718,29
178082,47
168506,43
61338,29
148067,49
223101,45
218600,36
225564,41
42558,30
14393,41
98818,35
44956,35
242128,45
131505,38
131406,33
80350,44
105454,40
183420,37
166572,42
129821,41
127353,30
84632,35
220719,52
20557,46
71233,51
105984,43
47245,52
4679,39
47004,34
66961,40
181585,44
43839,44
201167,55
9102,33
83563,52
198798,44
95609,40
61505,37
134190,32
47584,32
198795,33
158411,35
208976,43
248308,37
164884,57
9010,43
176056,34
131841,41
104537,40
145040,40
185447,32
124289,39
234579,30
6675,42
146633,32
33967,39
35547,41
1112,44
214796,53
233449,41
132992,36
24904,37
122877,43
214841,37
150339,39
197253,41
38240,39
148850,46
221359,35
72199,41
65583,36
6269,38
35376,41
214572,44
239426,36
79971,29
226835,41
62600,43
48792,31
232025,52
4903,38
95030,33
29140,49
172219,35
218279,43
164217,47
44645,35
113077,41
18552,35
185123,52
103456,36
86790,35
47624,40
132340,33
39926,38
129943,51
123928,42
196472,40
80143,45
45399,46
43329,32
150147,37
175485,49
168357,46
4128,46
52574,45
49703,49
230203,36
138901,40
106974,47
69025,40
102217,43
3329,55
115972,55
105493,35
33455,35
112472,33
206110,35
183178,46
115695,44
85479,29
161549,35
27408,35
93316,34
44222,30
217888,29
41447,41
124746,41
242398,46
62924,46
186189,53
166804,42
188528,34
219302,38
24340,31
166422,49
114456,41
164333,37
165938,41
228190,39
19461,39
214036,38
249452,43
93832,43
161876,39
73892,32
15660,46
10185,47
118907,32
1981,47
194216,43
180092,59
223214,39
207216,38
199261,43
32394,43
210632,42
243575,35
203574,51
202568,33
74157,58
69771,42
124022,33
216582,38
135765,41
239898,40
213862,49
101850,29
229326,54
131154,32
69443,40
231952,31
101575,53
226700,38
20585,42
193689,46
220241,50
103497,42
97851,51
238518,47
21008,32
77889,38
5648,37
14239,37
188721,43
13894,35
67204,32
163320,30
163474,52
12503,45
176896,45
242565,36
19854,43
247815,38
207157,44
161565,43
104395,31
95460,34
249698,41
19367,37
10892,33
67283,35
115143,48
219137,39
188775,48
64929,45
5535,38
190108,50
95631,39
130071,45
243103,41
53869,45
64720,39
197631,32
107597,43
83605,37
88433,39
153294,53
4817,41
152459,32
229405,33
227768,37
179490,45
173749,40
112307,46
246827,47
65616,50
573,34
111486,46
17410,33
122492,25
25302,37
45133,41
204091,38
73968,36
157621,47
240924,53
30659,59
218025,49
55886,35
56372,31
240971,29
33700,33
186882,47
164296,31
30829,26
244736,38
119501,39
225027,50
185508,22
47590,36
89819,38
21090,34
84051,39
168667,43
27824,40
3186,38
205425,38
206784,45
239653,32
25524,48
221430,44
193996,27
147048,46
208590,39
236186,45
113709,43
117447,50
62802,34
48367,40
143474,46
45852,47
203442,37
92871,39
62831,40
91944,49
193947,42
155741,39
18198,37
220915,45
38789,33
138538,32
80842,43
93445,40
37924,39
211845,39
124740,40
219327,45
182351,39
218327,40
213574,36
56572,34
155662,34
58255,44
77711,39
164797,43
179694,25
101629,36
176741,38
