177989,34
10148,41
13176,35
192107,43
181033,38
82782,42
151957,43
63550,54
122142,49
105782,45
131242,40
129479,45
242584,57
241531,34
104428,38
31475,36
209296,48
156775,44
1758,48
188293,46
47107,43
135681,41
71740,42
206528,37
196152,46
203494,52
202014,47
49123,56
216810,44
15251,36
141517,31
164895,53
151528,48
225767,42
152652,30
31175,39
132865,46
130214,36
26398,37
16599,54
231749,35
147080,35
145834,41
228166,47
22957,41
38378,49
96487,30
10428,36
229664,43
41014,47
199914,44
220372,46
190916,42
159714,30
249081,30
97762,35
233627,45
58624,38
156097,42
222231,41
217355,38
59241,43
92983,56
29478,49
71664,29
106991,40
156950,47
53905,41
112301,38
133595,57
100651,53
155722,39
94637,48
214297,32
22589,42
71547,35
125180,43
248279,43
56322,40
170630,45
150965,44
17216,45
186343,42
26900,32
123912,32
133593,51
60892,40
195646,41
28275,45
173792,37
179504,30
215323,42
4785,41
129466,42
58177,41
209491,53
90985,46
160873,34
174381,45
214202,62
50238,37
223729,40
246870,44
197416,46
237107,35
4449,38
27928,44
174743,40
35952,35
129919,37
55497,41
119023,45
36666,54
229855,46
92735,37
73546,34
144274,38
127757,38
244553,50
197131,31
197549,39
230984,46
215747,47
38901,32
121541,45
173785,35
120046,44
22362,40
213338,45
53472,45
184804,41
23301,33
220948,39
42825,34
59125,58
76580,39
93398,31
115338,34
139828,27
114148,44
94913,42
215153,50
33203,46
4462,46
142942,28
202778,48
19116,34
215542,40
241417,48
230930,33
241642,40
208315,52
167582,36
44301,39
248761,32
163960,48
170681,38
47621,32
59954,38
111132,36
612,51
16484,41
190981,38
175640,51
142248,37
180836,37
170185,40
11457,32
168203,36
169812,29
133907,43
8659,37
196006,39
11727,39
155802,56
193864,46
58682,45
23151,46
159567,44
235184,51
119458,47
92161,44
57598,44
244439,38
79823,40
36119,47
66765,27
236682,29
189605,37
98380,45
304,35
143596,37
141890,43
78496,34
166168,44
195914,58
91719,44
31530,47
116632,37
156088,38
61830,46
204190,40
131777,42
92773,32
58025,38
245219,37
172287,37
180084,38
9148,34
171292,32
224410,42
136683,39
19423,42
48807,41
247500,35
77544,32
36033,33
177419,45
117754,43
91217,40
27971,47
100660,49
142581,37
81088,42
180977,38
162506,24
48781,50
124845,42
127267,24
224005,40
69383,36
24928,38
18233,39
27726,51
226894,40
238362,38
202220,41
191710,22
132054,30
153747,46
196115,45
87477,36
75677,39
58242,44
3892,43
67332,48
213950,45
132425,40
161694,43
168230,41
55793,45
46912,44
129224,37
22943,45
149485,42
27470,39
109229,40
7942,28
175962,44
193843,47
137471,39
103572,47
222824,38
50809,34
123836,32
241706,30
128133,37
246330,59
45172,32
187375,48
149569,35
92782,41
214085,35
104112,29
10299,48
89740,39
220692,36
141673,45
131525,39
84353,37
192922,41
113085,33
159461,52
39180,42
226993,35
58672,33
25816,42
8772,27
188958,48
19086,45
207455,46
27546,52
195146,37
242907,32
79762,49
97756,32
17229,44
57813,46
172426,30
237348,48
59148,27
184401,40
21005,39
107914,37
4789,39
235555,36
80772,40
46497,45
217582,39
179000,48
53312,54
13506,50
230730,38
16782,44
110436,46
73808,46
203655,32
135897,41
61855,22
51720,46
141095,29
173562,39
221720,41
187548,44
163532,32
198693,38
113463,38
13434,34
144349,45
14277,46
41683,29
208927,40
29144,38
8332,30
27772,35
154217,41
30946,31
204485,45
209279,36
118930,33
36965,40
231177,44
185029,46
122935,38
125968,41
146603,50
47605,41
192745,56
179487,49
201037,37
153536,32
6041,50
24469,40
153081,44
147510,42
156990,49
90530,41
43674,45
7939,33
108493,33
141646,42
87446,45
161558,47
184988,29
174187,40
116509,37
68338,37
12851,24
203495,29
87466,33
14639,47
181759,39
121679,46
201959,31
127145,35
157665,43
188847,29
