153115,1757,34.56,5,mtshcrblelwawoqyilcbavowqzyqzebjskhcwk
153116,3697,286.86,10,sxtgtekrldpqrrjxjfangh
153117,3490,268.34,7,qiiqsnfhkhkighrcemjbglxeudr
153119,2265,17.34,6,xuhcnfpccsnnwztenffdtswcpizmh
153120,2924,268.36,8,axbtmpasdzdkphxbpbconv
153121,3740,123.33,6,kwagsqfrzkegoshjnpolxlzlqpwfolzie
153122,3444,126.84,1,dqirtywkqaylupbfjxezfa
153127,3571,125.45,3,fcqpborxzzehaxrwfkrcuupwjpkjcp
153129,4557,546.76,2,pcvfgxujczduckbhpvdwkzlctncvcmlrocj
153130,2166,142.13,1,gjsjpvqavvhoklshabqajhdffalhoocho
153132,1228,88.97,7,kzyadflopxgoyhqdejmxpmhjacjhibipvqtewlmaqrm
153136,1278,28.74,10,aertxpylfpnxwcqyxbivjjoacfjoll
153137,4768,196.4,2,xagrfacbliuimvundvpxucdxhcbfxakdqhm
153138,2911,66.05,3,ifzdigktbenwmgwodzzndiuzvhjpsh
153139,1864,293.28,7,sdxlnbxgyurowjthedwwdlutyjrizz
153141,3731,291.95,7,mucoqdwgxkwrrlyidezblzfyqasj
153145,895,260.89,9,skjkyljtovqeziycgtubvhwvvzesmov
153146,3423,333.45,8,shifgtvgqhtwaqetfojkr
153147,387,196.32,4,iolvqjzqqoogextxboorcapsfrygteumnyx
153148,2371,36.49,9,oysldfdedzyumdbxkntdjfgrdmzsajkjdrpogmsltokjal
153154,1455,320.74,9,kvaixmkslowkznvpoaujcooucvorifggdmnpqxzweesxmasjei
153155,34,427.68,9,jhukckumwgitobuakucmmjyb
153157,3774,331.12,10,ssyzwudjwlzoazpzrwckxlaentbvinmy
153159,4149,543.45,8,bsctimadelmqnlvjpupjumkkrfftqgetnup
153161,3004,217.37,8,wjwythkjrcmipismkxlxgrlzijccsqmfodr
153163,3016,162.68,5,xwgydtetypyochvtmmiwjdnxrierfqtvaecmar
153164,536,422.55,7,pfslahlmqcbsjtjumeymtqdoidtagtaaovxiyqgdcrjbvwk
153166,3084,99.5,2,syvggwfyoralmzvpleikwgpjdpe
153167,3465,477.1,2,xrdshgmpaldybgxwfbtfntskho
153168,624,550.19,10,vwqqomnjyphlekoftlrmdootdhdxdeohoq
153169,3739,360.57,6,yxaypaeecwkprjvjukiyvnbhnujpxuxqhc
153172,522,515.02,8,nvwvpujsthqpplhezrgmhypdwcdruhnca
153173,4811,20.68,10,tmmahiesvizcducdjxxkaajvprcgbpqjcxnhmos
