1,2389,553.9,9,rodcvpyykzsyxcmfuevnqvrgrwctjxrgjgjvbfuqppykppcht
3,934,448.95,10,mguwsuolmcjowxgqwqnnhkgu
5,347,383.84,1,ybupgovpohccpounllescrxbddt
7,1283,299.19,3,lenqjmcthfmoqcuxooqnqyhihrkfwvjnk
8,326,574.2,4,kpvfrbtrcddqkrtnlbkodqjmcjjhvrna
9,3344,300.12,9,bdiveswzqnzxyzmqizymfscmmlplijckyutmbyycqpqzgzqi
10,1771,417.52,6,iigaecdlsrxawqdlribgboxpt
11,1346,203.95,10,rvxdgdvpokltpzjngfyybni
12,3009,211.65,8,zdlxoifokcdofnitqkjzmoczniaxbslfkpmn
14,4745,558.42,10,kebilrahqorgotclflehkao
15,1838,525.31,10,jjlbaiixzzeeayeppbtyxjgk
17,228,82.89,8,mqkldijtjgougeipyvzeaykfaptifsecuzkmo
19,821,200.12,6,bxxaaefxgvizrbrzlynxfhgrycsefldoxd
21,1223,518.25,2,npwhlqgsvtxtrkzryvoasbhfifiqxkcofqisa
22,447,53.95,7,lhhwrgogvmphxcfaqvmqdvmnbsp
23,2115,486.13,7,alltaefxcqjhpgixwrfcxaavacibc
24,2945,119.94,8,ppkigyjgilifpsvygfay
25,3003,266.56,6,zqlxgbfnfaajclltrbprdwshxenoarndsryitxtujdwxjt
27,89,242.42,5,hpufkorrvdcssdbbywqkjqyiurumrbsmflle
28,61,37.37,9,ddbuaibfjuheszaoolesmuykxk
29,3006,118.5,3,yxroivlfotgjhpdztlenvztnuhijqynblyavxjlextmk
30,1578,84.44,6,vpaixlmkfgwqazzcmvxluwxsdoccnscl
32,4508,501.74,1,dlojqkaywvvpypnpicufhlkusczmzbpmvddsrsbkxqrgmslpwq
33,3454,131.14,3,ktxsxrkryffbunfrxdqevtdffctygpgjyhryetxex
34,4252,201.96,8,bucdhbdvdupgfjpmykaftowomhrxwnlusxyfr
36,2584,164.14,5,eyzdajsjdeyjgkpyarxyrlv
37,1420,464.68,10,nbzbtxvwekcvrzjlrptupupxxtbcuz
41,680,523.33,6,moypckywxvjvigyhxpwnx
43,1546,245.95,8,zhkkcdimjxhjsvbkitkwqtfcwruexccengmfvlyiegy
46,2131,307.82,7,yvxwmrrmfgzhplegyhqya
47,4868,394.62,8,ypuzjafgxfxpcjzghgvkxzuetckxxmfllwfka
48,3033,211.21,10,mirskdjpbcmybyeetcntt
50,930,299.74,9,rdyqetvptuxctzidfkchsskaqitdxrutfyhxtcvqzgyemxhio
51,3374,534.35,5,ifzsebhoxgegoqsfvytwrveaih
52,2588,599.83,1,naedptrhftqxrnynytpvvaddtiaucdudehw
54,3861,504.46,4,ubzudvpkjsjindpxlbmuilifhof
55,4208,523.38,5,gmokepbwbzglieuanwuklzusaxlhvcfqzerkulnvisjikqtlx
56,4282,545.68,5,nppgssjlykcehusappwjmbgnqbkhhuyusb
57,266,282.88,1,exvypaykugdiixallzwroqbcmgok
62,3593,291.14,6,ctwakmgbweiuhwgsopns
64,2254,17.18,9,iygiegrsthngipurfuyngzfetwjzh
65,724,442.73,1,ayuinazvcmxkkdeplyssonoab
66,918,178.16,6,kbiyuexdqocyaecslnpmvxmxisk
67,2438,139.37,9,kkxjyloksdnmoavwjtsqdnpnxyaxfg
68,2972,85.38,1,snhabhejjasozsmejsqjcdzjttslcomyd
69,1469,475.66,3,qsmiggtsdikhmktngqlocuxfkdgwxywwhcglhkzdm
70,3577,505.74,10,mwdvewzownyapwjllxnzrzianjolkhdsvswiljtbjwlcouuq
71,719,582.89,10,jpnlzjjwpacelcveisfxvvoaiito
72,683,465.42,3,eymysepmqtvcxoubmswpkyghrczo
73,3134,149.78,6,ovastzyjpdhwwkihvfbfpmrsismnalkubcrcvzeyiivjoby
75,525,505.53,1,nompwcngbksdvaihekeddoatudrwwpsnopskozucnpsryxpnjp
76,150,326.14,1,kufupxsmbpcyeldrjnbwithxygdyycwrte
77,2274,574.43,9,jkgdeiuocgmipreyrdyrthvykcicnxsjekuwem
78,1612,511.66,7,utzhhdplygleesjuovkjseoxexyteffp
79,3100,502.1,8,twtsscbifdcpmaqecpyaruxhoqi
81,1290,501.62,6,ckuitnvbopvygavribuutlssbvdnwz
82,2079,263.46,1,elrutbdtaveqogxecyiccnuecftcbrrlvxdfhzrkwb
83,3160,374.11,9,fvaaxtidhitoupojhpjsubslxsycluzejzimq
84,1635,244.66,10,zpdbyvfpoepxyvwxypwhya
85,1688,439.57,8,lgrajdwgwalcbsiteoyinalshho
86,3289,288.04,1,rrkkjsjhrgnxihddpjyeoxbchibtlc
88,4879,131.88,1,ehmtdathbsofptqeabsjjgflpxzlne
91,2728,449.85,3,kjdnqtobngyqjfzipazmfbrmsjnfjlhdahedduwfcbrlez
93,1433,90.14,10,qpkngbfsgfqwltluwncmsedky
94,3440,346.05,4,fokwtaqviaplltfygmvuvdchvubwfcjwftramcehy
95,3297,275.04,8,enltkmwciaydhuhjqanyzwlaiyojyt
97,947,141.36,2,aztrjvdocabbeyaxkeigrxmtyyfogsutvaw
98,27,80.37,8,usfshaxsapjazeoopshdhheawppkujopxrkfcgoorvdeaoncjr
101,628,88.49,9,njduwwmjbfisuuvajzvdqmgxgdwvwnrlce
102,149,312.06,7,sproewvloqiptsomxvavlegzekwfhskot
103,4623,372.09,4,mamkuswsalypmtlcwanuudkftablsyoaggpkmbtcqiqm
105,164,244.75,6,sgwhvqpqmneycldsexciiaimatofppiglmxned
106,775,508.63,2,bsmhzmhypbpiodfqbkbfxeqylyhmzpxlurpczh
107,4913,97.03,1,iyvaylujxsqsrerdilouvtqtpxbbexxjlvgcssz
109,3712,436.74,4,egvmajimenxnhdlmecdchshb
110,1658,56.7,6,gwzotepwdvhmpnplcxohkbuccjqynuxfjdkjxvpllc
113,2127,400.92,8,jshvpvjrogsuwuanugteiq
114,388,152.27,8,ehiujnkqspdchxzlviobnwxhkxskgbfrgcwvopnftpwfcvzjuo
115,3183,270.49,6,ttstnqbszrrvnxqlmtfcxn
116,3978,541.01,8,cihohpcgzckanfzxrqugcvzuvkhfgnlhyihagqgodui
121,3095,162.24,9,wkypxurngbgfabksqcnsqakbsg
122,88,29.17,10,lexiuckrnefabpafkowqnvbuduppdkys
126,1509,276.25,3,ndzvylkokrzehiulwwlurstndfzjmgzxvrvymrdajafjilk
128,86,36.26,8,gxpzqzixhoirfdhnuswbpjctofqpfy
129,3651,241.46,2,aplacdqrczzmjeouqygkdxjvq
130,41,403.72,10,iewixdozigkdgkxynngnzgnxghbc
133,88,505.28,10,mifxbqautzfwlwsuigpzujiqcgi
136,2066,563.96,2,pwzsnfohwvkuwbreldzbanufq
137,2178,49.79,1,sjmlftoccmstvkdfmyhncftzjpeevbeakcivdnygedvyzojoye
138,4006,252.39,6,pwnmjljwaefzgyaizabhlzdsubbhb
139,161,68.26,9,bqrwdentpkcmqjgzksfxmqdvudmdeflfsockxutlkjiqnb
142,4888,153.93,3,fzatvrqhdogazrdkutwqzk
143,2124,101.15,10,zhuxmcvkpqoqesbybfrraavlqfltvous
144,631,192.84,3,xaekdqzrlskicwrgjkkmd
145,1096,588.69,5,ujlsddaledxothanjzdpdpyzqxaflqszfshwcszw
147,1266,588.81,7,oxkxzekhfhcisfzqqgeu
148,3245,99.2,2,epcwtwpdbcxszegopcbvtkzkkwwdajzmorgbvslr
150,3997,69.12,4,vrmflcdwhvgfylxqdjuhmwcslderedyceflkaatyjejqmetfp
151,2028,321.89,10,ashmrzdviqewyolsncexjvrcthsi
153,4577,256.73,8,ezwtbzoymnvojenpldbbqzwulqwa
154,1155,536.78,1,gtoolzkvzmpfexnjjpsppmpdfbsjaplpdad
155,13,468.92,4,yezbxpmbdfdlksgwklwihosuuxwoksocokhi
156,4487,396.98,9,dgyxxophrroomnjapzgxavmbpuwd
158,1660,226.61,8,qnlpjumzpipgtbhcyhgkpchtldiepbijsrylbdjldrqz
159,2517,572.42,6,gwkfxssfevxrwdhwgxcbnhvmwdigvj
160,2023,167.67,3,anzpdwvymtmbmsesuaqsxexrvrqydzifa
163,2849,599.53,4,xwjhhvdbszsuostfbgerofntesq
164,1230,426.26,1,yqfbkkrustwuxdexqbdfaetjvihtysygndwqvgaxqqvh
165,587,340.94,6,ustsfzwddxwydkutgplrsdgmvsjkvqf
166,3466,418.48,9,owxlluzcyhyklwltvpjkh
168,2272,194.98,8,htimiddnzxxyjuilxegoaixitdenvjozpwwzyzkxaypdzmd
169,4352,389.13,6,sspvweazijcuxkdukfnciqnumrzidj
171,354,239.86,4,ivxosbloemqyeryvkulxtwzqheqrk
174,1737,223.31,3,hudosxccvqyosxvnzcrdgjluxfgysrrdqhsa
176,3486,379.76,9,vngfswsdyhewopwsniqnszknsiotkjpnircvyqxedici
177,4538,471.96,9,rrdaiqnphlxqajjzeavaltkpiyeataektrianerquxyxbjwkkh
178,1051,86.53,6,aumzqpgjmmuftpsgeegmfnrtmarnjookyfaum
181,2465,230.2,1,cfuqmdngltgjkhnozgtpdbgdkyjdsreoxukdjq
186,1626,120.27,2,ofmbpdmssvvxremzsfxkoysdxtelsmdjrgsvipnzmgjmj
188,1028,37.97,3,hoqdmlkaedutzdptbjilitrwyrfmoy
190,1982,553.88,2,mbcgatxdhukearptylmdmxzuvynvgxc
193,809,294.75,1,eyuajlqawnkunlmdvefnjkkgnoikkfltilmqvxfge
194,677,242.47,9,hkktbzxdfaqenwsbmltrnpjdlhhcfhzdnggbsqihhrvjfr
196,4644,238.5,1,bhrddyopwhiozgazuvylbrzgpkxtgxe
197,1368,599.48,7,aykuelohksuzhejbprvenhpvpajdokiawhpviuonjhyguce
198,1172,60.46,3,buvxkhmhjvgnilnkvbnfyuadtlljnkv
199,1595,358.02,9,sfexsifxdsgsiusirppmlogiwsiieafskvbineljigysteuxyo
200,2521,124.87,7,blflzuyhlrxcyjalqrpyzleqdzmyokrfpg
201,695,436.36,9,ptioxonwqwmuvkskjansdqovtegl
202,4160,357.07,6,eoktunqlthvlkkxpxgngnkcinxlgqnwueehdwce
203,2848,320.11,9,kybkesvsmqbqsgqusfhchf
209,4113,527.29,10,rbduhcbqskkdecwkbbnsajetuzarowtqgk
210,414,125.39,7,mbudkefbgxzdsbzxolnpugkrmddglbgyxsvrvzkguyltao
214,4018,562.26,6,dbwcxskvoikwdqnfmdkylegaxnmpmkbpke
215,3850,78.16,1,uuhjcqnnfnmslwngimjtbs
216,2226,78.46,6,pjbrfvmreggvxmqngemsnjzebxaajzgbfad
217,3738,29.32,3,lahhepuwoibepwwttkgoeecbnjkhbbkeod
218,4453,297.97,4,xppdfkblzeenezmytswmfpyjlvyllswrgigflmr
219,345,294.6,5,ywieqdqpiiojffwqtjvpfeuyr
220,2280,286.26,7,jtjosfzjwtwlojbtrlexozylqickhgniqdw
221,1758,215.95,5,ddlcyvqfupoidriavfskrr
222,4956,348.9,5,nxwksshhvkllviiwkyeymovoepxhk
224,941,441.34,5,zicmyiyrlkigpixbaxvsoax
226,4308,41.68,9,xlsuadcgawahhsaadbmucfdhdjflachyfxfjm
227,4612,550.65,1,gpqmjfxkjjpbhsxddvzsakmauhlctigxbrshptqtwz
228,1396,415.66,4,ksnlciynhcvytpysmfqyxfaseqxbwmackbioiccwlxb
230,4439,306.53,2,unaiqgdtdglgjvbsbsrhfdqsnohkllzgbm
231,265,122.32,3,ezilovsviapvoirutblxgxjvfoprjpscdqv
232,4276,222.98,1,immqrxfeqxxazzaqncnbqcjnwnrtkq
233,2236,581.14,9,kwxpztjaugmesarvjkabhspbbznwjvhiqipwhsucsogepexrp
235,3026,384.75,8,gdtopbvtfflrbtowrgdhgfcvzrvgyglxbgbcll
236,2352,506.14,4,nseezyzyhpfoycddczobartwubnedbztg
237,1222,557.77,7,mjzivexjdjysirhouljlvcgngmhmhbnyka
238,1330,435.02,7,mownlkopdzbwraeontvfvobtwgh
239,1333,238.34,4,jymhmegshfbqxanxmnlwlnjsvjfjkfswl
243,4823,543.72,10,jpsgxzuxmxckkmijgooea
245,3705,16.66,3,qdpmgcjwqolxvlfsgexecmipqbznd
246,4493,538.76,5,uzyaaxcfsubfczikgindtnzkzmbtplvulvlvfc
247,3070,191.2,8,xsrazxzdkpzhjpocsyhyrftwhcwnqlavhnbcptijtu
250,1547,170.22,9,vdriqzsoxffazzbcghajboujxaznb
253,2399,524.0,3,pobtmolexlcupbclsxtgux
254,4914,24.45,2,puirizgtromrorqywhdujlwrqjxce
255,744,361.46,6,tdvoyiizqwsdpnttighdapxozyc
256,3165,526.67,1,qastupvyngukweqrwofqbzryhnns
259,814,137.77,7,rzumfrdrhwakipcmykpj
260,1924,594.94,4,vkweemyeovthrqzybrglvvqxtzyfdezbortueieefqlwv
266,4154,118.24,5,lcqnpfqxtuwsietggchddmofenrhfvyqan
269,4438,254.11,8,fndthikoistgbwvqspvaccezcuokhueueitvolgph
270,2331,222.61,2,ugjyqnxzjhxicigifevtljuryycvakqyghg
271,2118,199.62,6,jgxibxpgchoqoghrgyitubmkbpgakxlituppjmufcbldsqbqxx
274,1672,368.74,8,nztjqoxoisykonwqahtlpdlmrcsakwnun
275,1176,55.21,4,yvhzxipyvvvmjjhwobtl
277,3490,288.23,8,ycghjmynbchjekkkwjabjmtcredvisnsymqdfowyxuspfgigs
279,4942,582.43,10,dmqtfqxirappznwyrklgqrnszraigfnsfamdcdbmhfir
281,926,484.41,2,dexmnnxphjaurkqecfaionfw
282,4266,503.94,2,mqvncclnkepxscqpvulolm
283,2328,61.68,7,pfjohvghzkiozetxfregwsdublpsvhuwkdudqhx
284,71,257.35,3,kakhcphlhxrxwqbgmlzenajijugcoftzovefunyvxecjjgp
285,4315,313.84,7,tmvfgiusecpmowvlbdvqackkhjn
290,1616,219.71,6,ilsrqfoibxoqbcjkbqscioptmvd
291,3035,37.5,5,zlonicxiomkdgtgorcseciek
292,686,504.51,1,rycbqryrlmtnulfiwvvdqxthyba
294,671,42.92,6,ebkcnfdrytossxrtrscvmjtokjebrmodedkpf
296,2657,19.66,10,iebpbkohmumlyhphuxczflnigesb
297,4607,443.65,2,frdnybamwgequcvxvgychr
298,3449,440.79,7,needlmyvtlboufqpssarzetyaxfoychbrkmlqknydewb
