60673,34
51161,38
164429,38
160473,30
216670,48
118941,37
4909,42
215495,35
120479,42
80388,43
11418,45
103964,43
143697,45
235281,48
153932,40
74752,43
59766,43
11175,48
183466,43
139952,49
78032,28
2436,40
47385,50
30352,37
166654,33
108847,35
125766,36
108783,34
51613,31
54994,54
173238,45
57437,37
115970,44
247181,34
217943,43
185567,35
19588,36
51051,43
13987,42
99122,40
246580,34
180437,42
202368,38
156862,46
109038,38
130712,38
85788,32
232410,27
214961,55
140567,36
150388,41
213635,55
234867,43
247041,41
24616,47
135884,40
168858,57
189421,29
22578,37
134945,40
237744,49
213898,34
117036,39
134682,44
184722,36
133457,43
222547,44
116608,46
139040,40
158989,37
19547,30
106546,38
90755,38
235234,45
15005,39
170831,44
174079,40
2832,49
28201,40
181868,33
83243,53
102191,40
165276,49
43225,40
145294,33
137677,39
237955,38
140114,46
225586,42
61610,31
12251,48
233124,40
165377,32
113055,50
10795,41
93336,39
60078,44
82282,43
98456,37
55341,34
105656,45
152719,46
192814,42
66693,50
130405,34
200456,41
184537,36
142287,48
203265,44
16105,39
50553,37
108837,46
139472,51
35641,47
106687,31
191112,33
237275,36
184009,53
54260,45
17012,51
76565,45
43912,48
188416,50
75929,40
247250,27
55803,37
13083,36
61359,43
148259,54
176847,39
125337,38
93121,34
159317,43
153232,37
221560,36
193502,34
137345,38
85189,44
50018,45
210947,42
26388,35
53399,44
144801,39
95965,40
143031,47
164624,35
169992,41
231501,44
877,39
84414,41
26479,33
94652,36
74028,32
107850,48
224576,30
64501,34
46295,40
249499,38
200264,30
61876,29
38815,35
129387,46
241278,39
197737,39
65729,37
233869,39
39980,42
248592,50
204110,29
205900,40
137489,42
228219,30
48287,40
154303,31
53647,41
27744,42
111740,34
54555,34
232358,47
97075,32
119051,37
55723,28
68528,33
197700,46
111026,29
2576,39
108315,42
235772,40
158237,36
216951,38
58493,33
24297,46
9329,27
113623,29
130823,37
47014,33
111516,32
218174,35
2034,46
128704,35
1494,46
46529,41
245025,35
243950,42
216482,36
193960,57
128205,42
140397,48
