11525,37
36827,38
196265,40
220713,44
123725,43
95679,48
241508,55
23333,40
177580,34
61817,54
9245,28
173756,50
226616,43
177709,49
167840,45
21658,45
170120,46
99427,31
123794,35
74254,51
121751,58
75402,38
51527,29
31636,44
180331,39
203497,42
209148,39
239208,39
196876,36
122460,33
4802,38
157999,41
26757,36
113360,41
220119,54
149267,51
18306,47
146896,38
68986,41
53714,44
86177,50
50342,40
246867,43
30628,42
78461,38
105817,39
50254,47
164238,37
238472,46
69305,35
220259,46
574,38
230447,35
193724,43
113318,40
155441,38
181100,40
143818,37
28600,45
97244,50
7149,40
127867,34
155903,47
217595,34
207163,52
92808,39
112364,30
227012,39
180238,42
123981,42
249965,38
205831,52
53043,49
85534,38
34023,48
150197,45
96242,36
137216,37
55609,24
215260,33
29035,42
143652,28
29145,37
34392,28
245440,35
199229,40
42619,44
232423,43
80726,50
164139,34
93226,34
65155,46
179457,33
20812,42
166217,55
114259,42
41427,48
133908,41
60874,44
198047,32
163913,38
182817,32
32681,31
134878,35
183890,29
185036,32
114237,38
222131,41
34472,40
182773,34
154314,35
67832,32
109729,47
145607,43
189800,37
118165,40
232729,36
26507,51
102971,44
217615,49
226429,44
42940,48
132755,37
140731,46
207312,57
17194,33
19923,41
158781,37
147763,29
197927,33
32600,44
112859,43
51872,50
67418,31
65474,40
89785,47
134637,45
153757,42
183976,41
80469,43
175349,43
54027,39
93329,36
40580,44
20784,42
66002,53
196426,40
25225,42
23617,41
105030,47
29851,34
241968,36
240326,46
5012,41
246678,36
32824,26
49252,45
16556,32
45448,41
49978,44
71184,43
32345,31
119127,33
156965,47
59038,44
210403,30
117850,40
123114,36
183272,30
19313,37
103225,40
160852,38
241631,48
195348,47
56312,44
105472,39
169182,43
92505,32
184312,43
66642,43
47003,39
68276,35
53659,44
151178,45
186346,40
59359,43
108456,50
106251,36
112995,36
160127,37
56693,44
69447,30
103304,49
146718,57
234268,51
168760,38
206920,37
64525,43
243203,46
86854,37
87821,33
211665,42
156810,27
161188,29
52611,41
96878,45
227358,42
13942,32
38677,39
56182,34
42390,33
180147,31
147160,48
93761,41
48582,39
211926,45
138751,44
230959,37
195038,40
37933,24
116478,40
121482,32
172979,47
42934,36
46914,40
139849,46
38038,42
169860,42
245859,43
9584,42
174914,46
216209,38
226090,28
191720,36
28807,38
138492,37
163422,50
128514,41
170624,38
102981,46
60343,32
1105,37
14868,38
206234,38
70194,45
224947,38
122342,42
237578,37
23182,56
197120,42
39236,45
242257,43
34781,36
111573,39
59431,50
61053,32
120395,38
161576,49
74260,41
56989,48
25116,42
150861,49
185845,31
168412,39
104419,45
169725,36
17363,34
96692,46
34317,41
147600,37
40526,40
231253,33
175042,35
214172,40
223346,38
213366,39
191456,40
29648,44
103222,36
205338,51
243344,40
7357,42
198676,37
240561,27
70459,45
62724,37
206304,36
167693,34
207860,35
138965,43
241330,42
183950,42
65719,45
99420,35
23536,48
167236,42
239087,27
51552,41
69164,35
100522,43
18546,32
47687,42
23717,38
