15576,44
41486,31
67740,50
138046,64
105901,46
168247,33
210306,42
109105,37
56904,48
53004,33
142204,35
47450,44
241460,44
11094,35
179775,45
11561,46
139965,42
179109,39
80909,40
51662,41
142689,41
191811,42
95793,37
26138,26
197221,42
48237,44
59501,56
33410,39
199699,46
168019,36
210810,45
227247,54
49906,35
70268,43
161805,40
111915,35
190714,41
169919,43
66636,45
35841,40
149091,40
200158,29
24553,38
212884,43
90774,39
12532,39
74093,59
21148,47
153333,53
125973,43
240401,35
77896,48
137812,54
193562,33
230803,31
189729,51
18735,39
210670,37
74439,40
105071,45
219473,35
122456,49
148748,43
214579,39
187264,32
170787,44
157646,40
239116,51
170601,39
45371,40
158079,38
98935,40
85589,33
43918,41
154640,42
81526,49
45201,46
60404,47
71154,23
144792,43
105991,44
19269,46
115956,46
90208,30
202986,40
3971,40
17214,45
30511,38
229604,40
110812,40
233234,50
110608,41
145489,38
122649,36
95638,43
226029,47
217826,49
18348,38
130716,47
57625,38
230198,36
76183,39
182022,42
249758,37
11995,33
112381,31
71906,40
179912,39
37970,35
231207,49
88057,36
71856,22
32962,41
99686,48
232991,47
152446,45
167367,39
235777,44
163317,41
150227,48
1643,49
25552,47
78362,56
1657,45
86957,42
88630,39
97978,34
61232,35
193175,27
96726,42
73821,33
243202,42
189137,32
151786,39
85622,43
69812,41
185955,41
164368,36
197961,44
23289,55
239425,35
212749,34
99743,43
48330,45
77404,39
191215,33
50133,44
73215,32
202793,43
20440,35
73001,48
130613,43
81363,38
61342,40
151245,42
30327,41
97600,45
200891,38
18450,45
98572,44
143860,44
166486,39
165867,32
97125,44
125477,33
191729,37
154809,35
122965,44
43609,42
136244,50
197046,39
174653,60
131070,48
31433,35
61252,45
75841,33
22118,46
232095,48
152786,33
111846,38
242671,46
82372,38
195527,34
37089,37
185919,35
175735,45
233998,42
15985,47
91952,37
29030,37
203526,31
225792,46
66378,44
193500,42
186507,48
41865,43
143018,37
125160,40
196307,36
153322,43
87533,45
78596,31
35257,49
105081,41
3422,35
112065,29
206120,42
105794,35
232981,31
209615,45
76085,23
197218,44
172553,34
55180,36
76863,46
137814,58
83915,43
12608,47
75425,41
241804,42
64697,47
238429,36
29378,42
93710,47
66112,32
98668,43
180257,45
99212,36
15586,57
194376,41
117102,38
119916,41
58759,38
125292,48
127387,35
94241,44
165286,34
192390,39
84237,33
174438,49
249523,38
194621,37
136071,37
61371,50
207508,48
16428,43
215655,33
30704,46
62465,37
202416,37
241014,41
24392,39
92519,47
168735,35
13928,40
7190,49
175668,38
35769,33
207971,42
37106,43
36007,51
123375,29
134383,33
247153,35
105975,38
217292,40
94608,35
86107,43
4897,38
127943,39
71195,32
85092,34
203118,30
186550,34
101926,47
95109,41
75066,40
210709,34
53675,36
216709,43
30310,40
106315,46
54837,40
129313,28
128190,43
5630,32
43199,48
38807,37
120007,38
89227,37
207997,35
69206,36
12846,44
64427,48
178454,35
4345,36
174814,44
54834,45
65485,40
192840,37
92135,40
142573,42
90017,37
51932,38
184139,43
140354,37
113634,39
132634,40
183682,44
63641,40
20174,43
247329,40
208086,38
30094,44
166086,37
49564,43
199274,40
140575,30
42830,41
111669,34
83436,41
198847,34
107303,30
70842,51
227662,37
139071,39
137895,33
100029,42
182531,37
208471,40
111167,32
10724,36
65779,48
60633,35
80432,34
132187,30
166104,43
161051,37
195684,30
4068,33
247017,43
221473,33
225055,40
41565,29
149381,33
109032,44
156421,33
6015,43
58256,50
211067,49
166497,46
68097,31
105963,39
230888,44
203057,29
80750,46
86620,39
221979,44
193021,45
92472,37
884,48
100462,36
101286,44
202990,37
69964,42
171904,24
72625,38
123127,50
123549,31
156284,37
44119,34
217991,35
165053,36
148735,38
69474,45
210890,42
213591,33
160694,36
45616,44
6446,47
180013,36
73084,26
142544,36
23735,40
242219,39
234971,54
27852,37
141663,38
39750,47
9467,41
38380,37
12309,33
49580,51
223094,33
986,36
38187,44
247194,40
9756,39
132695,38
34060,49
94422,36
230902,41
162616,38
6405,47
9524,40
88252,47
224335,36
110419,33
158021,40
49684,35
209125,43
153787,44
26702,46
6309,46
237127,45
73590,31
27674,49
84310,38
62116,35
149760,42
68563,44
36087,36
22658,35
229290,46
26166,43
182976,44
233416,45
33288,41
137470,42
43861,39
85062,32
112707,47
136399,41
129708,38
229116,47
224705,36
102530,47
50859,43
79793,38
162614,55
10448,41
127993,42
44737,44
57765,50
172700,41
48647,48
117554,37
248326,42
49656,37
34141,40
39797,42
441,44
12586,45
196167,42
237782,47
147172,39
13240,36
41078,44
108836,35
114005,35
75378,44
179601,54
184298,59
134496,37
32578,38
232463,55
14686,34
52219,33
237168,40
152937,37
16334,47
7388,41
51795,37
148749,38
232894,30
16091,38
246459,37
137203,39
69748,42
189936,46
36478,47
202831,40
189097,36
139622,34
243188,47
187695,41
216488,36
3563,44
185501,34
154857,32
180660,39
158723,34
222697,35
1833,42
98357,39
6031,43
183107,39
59249,44
144022,42
159742,38
33229,38
128181,29
97450,36
1735,38
290,45
108570,27
144380,47
187004,39
48952,38
235373,41
208967,52
148879,50
75903,44
248291,34
150808,45
94082,36
177002,43
57531,38
225568,38
203435,50
134558,34
230547,33
170505,42
199580,38
142317,36
97446,42
188650,46
131592,49
120156,38
128064,37
86241,36
143376,44
118519,39
185202,41
29072,34
230649,32
184540,29
11778,45
95663,36
116889,38
142627,34
142499,40
143232,33
28393,43
179261,40
245268,42
39970,45
225908,44
74075,43
108343,39
82774,27
177782,31
143299,35
29143,41
246090,40
27287,40
117813,43
180491,27
243903,31
194994,38
138289,50
240002,40
56092,49
179697,42
109970,54
179387,39
140761,47
202156,48
212032,49
244258,46
133339,39
71199,36
67338,30
204033,39
244919,40
49089,42
39474,48
22783,28
68255,47
210750,36
53112,39
8446,50
95977,40
140945,39
211990,35
47478,51
158191,44
30825,40
247748,34
134493,35
92137,45
4650,39
214740,37
225388,39
100318,34
66329,35
41060,40
45525,54
176020,29
247288,39
53554,44
48436,45
45218,46
222843,26
210927,41
119315,29
78978,44
204364,29
36261,44
200576,53
174982,44
13563,43
154493,42
75878,46
146824,39
220769,30
174041,35
84415,39
212319,38
35186,37
113120,43
126824,57
132168,40
177990,40
230801,39
102263,33
88744,40
4495,39
183411,38
115129,43
27962,50
27468,46
49275,30
16923,39
214800,41
64237,40
247104,45
99151,40
91303,36
207403,31
242648,44
222509,44
236651,41
91612,41
78391,42
27621,37
137296,36
11742,42
221140,31
141542,30
45489,48
118914,35
9431,28
12620,39
210878,34
132699,35
246533,40
171579,42
234913,30
119352,41
59997,40
43303,35
51399,36
96723,35
23808,26
100218,36
6657,31
133986,29
244348,43
155265,33
219046,44
10134,48
7603,47
123017,36
77707,33
140633,53
229547,39
238062,35
238591,46
118849,39
94836,42
28938,46
43669,36
130469,44
106340,30
151119,42
105968,43
57870,45
236609,42
112583,45
48770,45
240479,29
231264,38
140430,37
204507,36
219427,51
181418,48
1560,38
79975,41
228763,36
3647,38
2171,39
128863,43
25383,39
13438,36
140724,41
7344,48
235581,36
117033,41
110386,31
41468,30
92534,36
227488,31
119235,43
91683,44
135693,38
219549,45
227627,36
166410,40
219292,36
196243,42
158078,36
208625,29
145656,36
44880,42
243180,39
75474,36
800,40
78729,38
115969,33
13230,42
177627,44
107562,36
183117,34
182054,47
249602,39
225694,40
43927,37
182713,33
108285,34
131023,33
93362,38
101374,50
134693,43
28651,33
34390,42
40549,36
232508,49
112071,32
222750,36
167731,33
204382,53
214049,43
70265,33
79497,32
249326,41
81346,39
14983,33
227545,40
180062,52
150490,40
103734,41
168581,49
35346,39
156593,48
191840,36
215060,32
102412,43
138754,50
54057,36
62469,49
88770,39
11164,38
115218,26
161827,38
200400,32
15149,48
98228,35
243835,40
217763,40
164578,37
31713,37
120217,46
6089,43
220592,39
190389,43
80415,37
100132,36
192872,40
72397,51
147024,44
147911,35
22091,43
101655,32
26339,43
220672,38
225591,34
57140,32
43870,35
68163,40
245518,43
52295,35
51721,38
67119,34
186256,49
