46622,38
90927,49
88707,48
118744,39
120929,42
76531,50
65374,42
23756,44
245716,36
95008,29
22755,35
180315,51
197988,41
155589,57
226997,41
183987,38
109946,33
218817,26
122665,37
50675,43
179508,48
87187,42
22565,41
132445,31
238102,45
476,37
5787,44
64640,42
199169,47
203206,44
238479,30
207378,44
174765,33
725,35
116215,43
214088,38
185673,47
171117,40
132011,40
154600,42
90667,47
142557,52
145374,56
24823,31
188395,35
142976,44
197514,35
127967,52
48023,36
138067,32
58440,19
77078,43
82166,52
229458,41
103740,40
39868,34
83607,41
105091,43
182103,37
9395,44
26093,51
243038,54
98731,42
112416,36
226813,31
118046,36
50232,44
91083,40
200797,38
88595,30
98680,39
80419,35
175705,28
173210,29
4040,42
35565,29
8886,37
210975,42
55993,29
232376,37
21420,32
230684,45
149213,44
30557,48
72347,41
31889,40
147898,34
249449,47
360,45
242492,45
123793,45
143506,45
105016,42
39001,34
215939,35
4530,39
215789,38
130516,46
154729,47
54406,43
234910,46
215664,33
79608,39
166653,32
130611,36
139630,39
23556,54
206577,41
227479,33
139415,24
45316,43
227464,32
78150,24
165743,38
215077,33
83534,47
166975,42
62403,55
82968,40
71728,37
182368,38
111709,31
246105,52
118757,34
120276,45
76604,39
63118,27
210665,35
43280,35
46777,41
97976,45
33614,44
183895,55
228750,48
129778,30
111977,35
111982,51
148516,35
73990,27
124675,33
46186,37
69222,39
155839,41
236508,51
74999,30
170668,39
57952,33
113432,40
119957,51
180481,46
225068,33
174488,37
90624,26
87286,47
152272,34
116483,42
241961,45
80788,44
246247,37
22397,52
203929,39
192619,39
169628,47
180764,40
209631,36
243618,44
169913,39
176264,41
173707,43
68959,43
152998,36
176086,28
65631,47
192855,40
162235,39
176311,38
50782,47
224194,51
176151,35
225956,43
240507,42
185324,49
235037,49
227903,31
161629,45
124998,54
96824,41
192679,49
85547,45
18920,44
14534,45
137761,36
166113,47
17119,43
43725,41
207162,32
215200,47
74475,29
202298,31
162284,39
166253,32
58414,51
21861,35
84145,49
599,43
191168,32
221395,37
195428,28
31409,49
122934,45
197464,47
180201,34
171435,30
175092,28
227579,43
155530,37
223169,37
226168,29
102790,47
130535,37
105333,37
141329,33
10286,41
180375,42
61441,33
169327,38
215063,45
244421,30
14088,33
46316,35
28001,40
97211,43
146834,41
58904,40
99650,29
204245,37
147262,41
46936,34
127170,35
15388,34
114918,49
87259,38
118807,31
46042,35
18173,48
202638,40
18162,34
237731,42
59996,48
217732,48
232253,36
187923,45
64024,36
204103,38
191019,37
55900,42
151130,42
161580,38
66607,45
235293,37
69458,31
72883,32
221455,40
12533,35
32031,38
234220,39
67157,29
168872,52
63434,37
202019,44
197554,37
177499,44
123343,45
196407,36
239595,35
96402,53
112958,35
9231,47
7975,38
73994,44
114415,37
133053,40
198431,51
32264,32
247263,41
72113,49
207708,40
30150,37
71972,40
48475,42
143974,38
26315,41
114432,42
72629,26
153256,46
246778,40
174084,35
63992,47
107418,42
186200,46
143117,36
36023,34
104758,38
239073,43
116269,47
152904,43
173163,47
60559,27
246,43
230713,36
73509,36
224072,42
81225,34
187034,46
180708,50
88778,38
55830,44
166510,37
136353,30
101790,41
55275,40
539,47
205399,34
187239,41
178959,33
222857,34
21706,34
21669,36
367,40
7938,35
31467,42
185630,40
243154,29
20897,52
178460,37
236224,35
125054,51
170592,40
107854,36
208331,49
57367,26
136073,38
186803,28
112174,49
105663,60
34978,37
169552,44
44971,32
153500,42
123296,37
92727,29
58228,28
114371,38
181093,41
176632,37
114412,37
52796,37
75254,36
228292,44
113056,39
75909,56
213435,47
64788,44
187052,42
112996,35
5524,49
245766,34
86427,42
174160,36
25246,39
53162,33
205947,36
215152,31
89229,36
91984,35
242429,53
68118,37
2609,44
89686,42
235651,39
192566,47
149478,50
190224,43
228121,41
149757,34
221857,39
165175,40
137712,30
14730,42
64737,27
90177,41
18100,56
66524,34
201147,41
138649,47
4426,42
167209,43
34301,35
162453,39
59606,30
145180,45
101855,41
181269,29
66533,37
74896,41
211195,43
170980,36
38942,39
163697,41
198725,29
15013,41
84683,38
13879,42
249053,39
144500,47
68612,51
93903,38
211609,39
155792,46
93575,39
43563,33
158346,35
30716,49
20087,55
232256,44
13895,33
118752,42
85703,49
217115,48
246695,34
227433,42
29458,52
2791,31
169266,39
241226,38
19015,52
215641,29
48644,35
66486,39
231230,33
128821,37
227114,40
112826,36
23932,41
33013,50
219531,36
121702,37
182643,38
240007,43
109857,46
223160,31
172591,32
55176,45
225948,44
93321,45
242563,39
230995,32
174894,36
179083,48
135007,46
11311,41
245110,41
38551,35
27847,38
123886,44
155694,49
67438,36
142558,43
91910,54
183167,45
61368,41
209716,39
16168,49
29256,35
13575,44
12666,44
45740,40
224134,42
213541,34
16055,50
235239,41
79631,46
217542,35
19702,35
94941,39
189061,40
346,37
68481,47
232524,52
30311,46
198457,43
161259,40
67642,47
231468,52
36789,33
50555,33
62122,41
108707,36
233267,40
41294,38
59566,35
105029,36
230019,42
43812,43
165580,51
24093,38
18483,37
228049,47
175878,42
217404,38
167517,38
118913,39
248178,25
14975,37
61992,32
63816,37
132052,39
19515,40
30316,42
173356,33
4882,30
190971,37
105442,48
76414,37
95533,40
9138,43
197159,30
211764,34
3276,40
221159,43
79558,40
200921,39
9568,23
171092,34
230487,36
114529,41
95584,41
56900,43
51013,30
194121,39
37074,36
147801,46
208496,45
178407,34
46576,40
161710,59
21283,52
240469,50
191711,48
78737,41
105841,37
173294,37
33997,28
43678,30
137828,34
861,34
66535,41
135242,32
195152,39
53047,42
242761,45
136489,34
90864,54
201609,47
64514,42
94066,52
176757,40
186139,34
120980,50
161680,42
219420,44
38401,44
171980,38
129137,43
232710,36
190316,37
137464,47
61672,40
37441,42
45232,28
141586,40
210094,38
184567,32
37519,47
245120,35
64848,36
187371,29
130150,44
40161,39
212216,49
214532,40
15942,40
13531,38
25883,31
85511,35
165411,28
31251,33
162488,34
211402,41
14828,31
138090,39
71765,30
38648,31
158169,51
243155,26
219349,48
151201,36
235783,35
183639,41
40573,35
223511,37
68519,37
240166,38
117567,42
97333,32
163028,35
15014,34
169581,40
223144,36
117412,49
236288,35
140623,38
77968,36
86459,40
242299,41
154066,37
14230,51
12558,27
122556,36
168119,39
157600,31
13236,46
6744,37
27096,45
43719,57
46611,42
183271,31
91715,44
115471,40
220986,34
208269,47
164794,45
144925,42
208774,42
9642,35
138335,46
197873,50
173705,32
53970,47
68652,43
210796,42
114182,37
28622,33
132255,39
126863,33
174668,29
192290,48
186603,42
73155,34
86433,38
78312,34
68978,47
52786,41
3244,43
130574,40
27338,34
115032,38
143937,49
43398,35
238946,32
146312,39
234715,38
247012,35
19643,37
136592,56
183226,43
226409,43
62570,40
79442,44
93550,30
15518,36
202079,41
38092,32
232815,47
35462,39
125218,32
62626,34
98566,38
211875,38
53062,42
63049,42
170851,51
141827,49
91380,30
99127,36
171891,46
239476,44
70767,44
34336,50
212660,36
165136,35
108059,40
246405,46
151558,44
118838,32
26084,38
96857,35
126705,45
129469,38
64048,32
201656,45
106604,39
74828,36
137436,42
55287,43
192654,49
57581,41
132678,38
117062,46
181108,37
66082,28
175549,31
75502,34
236997,39
51758,33
103098,31
190210,26
48209,39
127230,35
49323,28
174304,42
91500,32
229055,40
105523,38
182876,42
96200,46
103879,47
17295,36
115401,34
12749,27
180110,37
231416,33
154646,51
97572,34
225853,44
39048,38
216152,46
96410,53
42753,34
61245,36
108238,33
138329,46
136781,42
214562,40
18059,42
94999,35
137676,32
108096,33
85487,44
231682,32
8037,39
6954,29
246433,31
37946,45
197201,26
40442,39
113469,39
53287,40
99468,48
82528,32
77954,36
161246,36
238399,40
71871,38
3991,27
140698,45
215013,42
11105,43
61254,42
242948,33
110497,37
20116,45
13374,39
80136,36
40096,38
230018,23
188990,49
218447,30
40846,39
855,43
195713,38
113041,29
86367,37
90321,46
68178,30
227265,39
27727,44
230257,48
156703,27
77159,41
221974,45
132904,33
198029,53
180463,39
121241,41
46425,30
153869,37
245302,46
