127909,39
206631,47
208835,51
125646,41
68335,51
174473,28
57335,44
143531,34
137247,43
9987,41
168691,40
128206,32
36711,40
79677,32
51125,52
42470,35
206802,39
128271,41
53682,42
13322,45
127266,51
109309,50
22622,30
35,41
82411,39
183369,36
221329,27
242413,45
142055,35
33812,32
108809,39
232638,54
37274,44
99814,31
68626,41
85070,29
225986,42
196687,41
193940,39
143171,49
136831,47
200289,42
183473,42
193603,39
503,45
186011,51
239439,45
3499,46
106910,41
213316,39
66833,33
180373,42
166554,49
159125,36
100064,44
60668,38
232795,41
22457,42
193851,48
156745,45
155076,52
36169,57
206555,36
48988,44
233290,43
157779,43
3316,32
146061,46
38589,52
123271,41
230797,53
52007,46
150732,45
156209,49
82427,41
201076,28
80783,47
241928,34
163020,38
96539,52
41888,46
100741,39
93585,32
62842,43
153874,33
100501,36
169041,39
103582,42
139381,38
44826,48
118856,27
206271,30
100076,46
77192,49
68758,42
33583,45
155409,46
18667,48
187287,32
165769,40
62362,37
161250,19
186158,47
226795,45
19863,35
94884,42
158868,36
43340,37
146432,46
27310,48
128250,49
194129,30
67609,35
84898,34
37468,37
66546,35
238598,37
114319,50
7139,47
165038,43
45310,37
215418,29
191093,40
68756,39
175618,38
51293,39
208101,36
60575,45
198366,35
92980,46
159930,34
88372,54
41304,38
193394,38
146153,39
118301,43
66523,47
184611,35
68674,37
139227,43
96897,33
161240,49
147252,26
239289,47
175533,39
208740,28
43233,42
164195,42
67064,51
59424,43
242155,36
121653,48
199858,36
178418,38
231567,45
138035,45
130571,38
157182,48
64657,31
185178,32
157204,52
246303,34
12518,40
75488,40
204692,32
58935,48
222513,41
136706,41
67935,36
98770,34
80948,47
176440,33
197483,43
115638,36
84100,38
119477,43
9733,42
97252,53
237300,56
180477,32
19919,38
230863,45
81340,48
25029,32
20291,41
48566,40
189100,33
13667,41
19732,32
82863,43
76471,35
50762,49
7444,42
37100,33
2445,23
124997,32
13564,41
174555,41
44487,40
140194,41
197214,32
10733,51
205004,45
206026,37
239644,38
157377,35
51666,52
170167,43
43737,46
13753,40
46006,42
207079,49
75897,34
59326,37
4343,44
199588,31
14836,40
240845,36
100269,40
236032,48
26622,34
221767,46
1881,43
243083,40
114423,43
11884,43
99843,37
179848,41
14736,37
41117,38
12696,44
220317,43
105066,46
97784,53
187268,30
5709,36
119587,38
246078,45
104432,32
8281,39
237137,46
227980,42
226698,33
228838,39
