153115,1757,34.56,5,mtshcrblelwawoqyilcbavowqzyqzebjskhcwk
153119,2265,17.34,6,xuhcnfpccsnnwztenffdtswcpizmh
153121,3740,123.33,6,kwagsqfrzkegoshjnpolxlzlqpwfolzie
153122,3444,126.84,1,dqirtywkqaylupbfjxezfa
153127,3571,125.45,3,fcqpborxzzehaxrwfkrcuupwjpkjcp
153130,2166,142.13,1,gjsjpvqavvhoklshabqajhdffalhoocho
153132,1228,88.97,7,kzyadflopxgoyhqdejmxpmhjacjhibipvqtewlmaqrm
153136,1278,28.74,10,aertxpylfpnxwcqyxbivjjoacfjoll
153137,4768,196.4,2,xagrfacbliuimvundvpxucdxhcbfxakdqhm
153138,2911,66.05,3,ifzdigktbenwmgwodzzndiuzvhjpsh
153147,387,196.32,4,iolvqjzqqoogextxboorcapsfrygteumnyx
153148,2371,36.49,9,oysldfdedzyumdbxkntdjfgrdmzsajkjdrpogmsltokjal
153163,3016,162.68,5,xwgydtetypyochvtmmiwjdnxrierfqtvaecmar
153166,3084,99.5,2,syvggwfyoralmzvpleikwgpjdpe
153173,4811,20.68,10,tmmahiesvizcducdjxxkaajvprcgbpqjcxnhmos
153176,4140,72.93,8,eqqpynqazzfziprsqrbcoyqulpwwtskdmnboejc
153179,3707,122.23,2,ykboslldktjrlysgdoqavrnzfljdupguukq
153195,4162,124.83,3,omfwehghivfuakmhtjbazcadmqmaiakkmq
153206,1784,99.01,4,pfyjfszdtsaajouxjxxtmbhckjmguikpras
153212,803,180.39,9,keiflbktdovxhisaedspajngffmgkcy
153226,446,41.4,3,gvhemkosmwpdwjbqwzpze
153231,1608,176.22,6,cckhnesmrsesqzyzmetqda
153232,2881,142.08,3,diqghckerxodijacnnlzgbjcbbtan
153239,4401,80.5,5,naoxdvipdeqvoaajrtutunphoiguzizgwqohysnam
153243,1263,145.3,10,irtreesaiqtgdrkzcoejvviklpv
153245,1774,125.0,10,kyyvsghlbrqnwfhcxplfuwoxixezpc
153246,4603,33.97,6,silvdwwkihxplnoifyyqwokbcsvdrjuyusqngek
153248,34,193.79,6,gokskyrctsiejzmgzouqtyqzhtkuuxpthkdxid
153258,1412,30.91,9,dcopyccbrhpcninalxfgs
153262,3834,87.11,1,jwfzotsyylnfdjatymdvgkthczphrsuufmza
153266,51,160.32,3,gykvnuqkckmslhqdgwygejirhr
153272,4891,79.39,6,tbkpsrvbhksohlxxemzrziucrmklpbtlvlvmmsriqxapuiaj
153273,4946,71.38,2,pawlngjtmxpyevenjxhnd
153275,3249,142.56,1,dwntvmoeqypuguausmwqecikgkuezg
153279,4410,129.77,3,owowmuvhtoftqvrtdmmkvpnoazwrkxonmdnppx
153282,4275,199.02,8,guxhwplewhfabdcvhcfeglugvl
153289,3768,165.24,2,huunkkjbytbpgqfvmczvmlnqwuayajpiiuld
153290,4685,46.47,8,qhchvdqfcokmrqfozcwzxcyvwvyc
153291,1994,148.04,2,veapmpcwmlsnflqtwkhqfzzpdtiiskhwyisvyrwirshaglnf
153292,4381,176.23,5,aqdmlaozxuxdzubtnciaywwvzbbnqztvkamlsbvsl
153297,456,98.23,7,ihoubneqcekuaacoilyijnojzfdextusmefx
153302,739,59.26,3,bcsaoeocszxanjxgobqavseojbhpwjxirqalw
153308,1773,185.61,6,oekdfquuwxysfpllqzdaiatjh
153312,821,61.42,1,yxojsflpzicuvxsuagbroxdabwdryomqtokyjseklqmmptlv
153316,1018,71.54,7,pbqeddnpjiudvmpmkkuvj
153321,375,119.86,8,sinumlsixdqutytcctxw
153326,1804,185.86,2,iprlardwswnoxykgbylqyloqfstahrmuh
153335,4695,113.53,9,porbkhdqrmicqkhiiydxwwwjbegmywso
153336,21,159.34,6,msrbehizuykikkzxxwomwgtjgvnhsxsagcxmp
153338,3015,44.99,8,plmhypyxflytvagrxutq
153345,2321,143.38,5,pldxqzocvlusyipljmfqwqashufjuzkimolkr
153363,2162,114.75,4,tufjetvmwbhyogjxjkohlgcbwskamkt
153368,2722,134.54,3,jfgxuvylqiyokpvzscbzdnruflyqhicun
153370,1736,97.08,8,hrtfatajkpfwpblcsecpcvsczubydhpnlwqrmo
153374,350,49.29,5,slscscxsxczqtqubtvmu
153380,3592,185.08,7,moscqxuzjdakdavfcqctftmxldlakfrrbjwxlcmlervvitje
153386,1361,95.01,5,kpjirrxeftzkmxgjctziohizeuahu
153388,1248,190.59,3,ohcbvdcqvivkpshhbmrsbicplkqlznzkijsivysrmzo
153396,4211,141.4,8,npbyvzqwewfrirgoarwsxbbiihjzaehwebxqpdbutbigvhaq
153400,3401,63.78,5,bkrwroontrishoodcujua
153401,4965,98.08,2,sooehihuqjvsplrqovewlyfroogplrarhz
153404,2187,81.08,1,nbfwkugsxpnbhlfqbtufbuxnbhbtqgbekrvh
153411,1073,26.42,3,nxnqtsiqjiooctwepiothjhnkzgqwhyvg
153413,2381,179.86,6,vvtrqlhzqfsorxjdiofjnegeapjgxgmhls
153419,1094,188.44,8,znimtjcbwrdpzsirkawjcsgbgvfkvoxsrnvyz
153421,1457,39.76,3,ugapjcuwigmhblxccuwohmfxrmusdosekouabks
153429,3214,77.86,5,kgwwphsthkebokdwllyuum
153446,409,145.38,2,julgdtmajbziyspicrwm
153451,37,151.84,10,jgmspuhdpatktuvtzhtofdcjviukjoyheleuvsf
153456,1984,78.72,2,agotguqbqliydbbiemoimekinmooyv
153469,1372,93.63,10,ilplmpdfczstdewxethyhneeedx
153474,3212,116.76,6,amcjyfrhjipclxnpuxkrwdjbbwuv
153478,600,122.87,4,hbfeihxqllbaoxciwkvlw
153480,3446,113.64,2,snyzftqzydprpkllgryxepnvresvtvrhahdgs
153484,4277,157.85,10,cmetgrhppqykhswxtrivyqxngqmrmwflz
153489,2268,110.21,5,qjdojeacyaaiypngipwlfsuwnovpuqq
153491,23,46.9,3,spdkxtlrkdpovkniouzo
153494,1390,51.84,7,rjokvhsmobkhacuugggxsquaubydmhnkcqbhk
153503,674,81.15,10,ceekecdnvrymueywkcdsbiowguhb
153516,2622,24.59,2,dvzdqitjkufabqmjjyanwrfrzdtoupalairpjismdbcnzawqqu
153517,2193,45.06,6,oirqviewuhacsxxjtwjshifbll
153522,1075,71.13,9,ubcvyliophftccszlzqyhgxzjhlefdslu
153523,3359,198.06,10,zlsdxbttdcpgpslrrsrkxoaujiuas
153528,2818,47.51,8,rqdikmagktnchzpfvjulimmfdkpwcxfyxgkjczmcwyvxxd
153529,2570,97.3,4,tmqrnwzludocxhhvyjzgmdmkzinzvb
153530,3935,69.94,8,fphrvhiiytgqhabprumfqlrqsvmlztcqbvtcrecrfwcyemj
153535,2116,107.46,10,ttzuuqkvtjbgntzvgtlzbznwplkwdonrmtffc
153537,3147,196.04,9,hhxcxojhejcvwebdlxkwdsbivtqzvuym
153541,349,69.68,8,ytsvkkukmqobldhqfeyrrecxptkocyqipdygc
153545,129,172.9,7,rdnkafxlnozgydptlmfdlgfjmz
153549,1777,191.37,10,dyecqjxwxqufrlihwdsmxtfzzygmgo
153557,4212,69.06,5,xheugkccexijguhzadceutegxbklg
153558,485,176.13,9,hwbcbifcujavhuktaelubcbtfraphbhbyfrvexvyvzizk
153559,4098,189.75,3,dsbxwqkfvopbnxaplwqycarrfktpyjbceyketnjwpqq
153564,3278,73.39,6,wrtopisotszvtdocubnta
153567,908,41.45,5,zpzsmtzjsgzgovpgzvpai
153569,4720,108.53,1,kwxlnxprgpdmazblzjpugdy
153574,3187,109.83,2,fxuqdaonerjghjtytdlenajyegdiqlwescmccbkfnroje
153581,610,44.25,1,tusxidhrcyklddobygmgavkximwvvxdgoaanacdkzksu
153585,1075,120.73,4,cqdqpzmdhkqmwnblazaiiplbjwrupgpmkxory
153587,1932,140.28,5,tdizuclknbzxrnlpucpooduvmfottlxkrbxrqffizqbwvynz
153590,2667,115.72,5,tpwlgxjeifjmnfnuwqhyduwprhiudjm
153596,3389,93.25,1,pqslmobiqbpjoyymhtzvwoybtwfoqdf
153599,3843,35.88,2,qlcwatjuzotvnqsowplnnhmbdjlsh
153609,3245,28.61,9,qoljkadueukrvvptxdaxpf
153611,4539,181.09,1,ojsniexpuergvjratgisjklagadzfypoyrhmjgygobhmw
153612,4517,167.93,1,lfeganfhsgdxarmhimppsumzd
153617,2161,160.95,8,jrduvghhygighekbfdbaeuonzcjsgzdwcbgtdwnqi
153622,809,36.6,7,ststuweyqmukdetvixtwfdyrdixwmwtbaqewxloctolcmsnt
153624,3797,90.0,10,knfmqxdhdnqyokjwplafsbz
153625,3060,120.7,10,zdopiqaevfcirszfjchucliruyrxhefonrrdtmltp
153630,3595,127.84,4,nujmpqqyrhbnwualgxfmdzkfeycaihwavleuirsddmutettb
153635,937,160.99,5,rusrbmkjzftvdklcpdoou
153639,4772,155.03,6,aktwbhsbyftbodzzvwyykukktyinvbzazlxqkggr
153640,1325,54.96,5,kggxwmwvgwbnoojqxrhehgvtxopp
153647,2758,35.55,1,vqzdyzrscbujinwdlaok
153657,1431,166.08,9,ubltdogmtpjmwaymvibjwqyxynvw
153660,2349,10.4,9,euejucykspzcvfpgkewamsbfvqypnofeasnwvqrionulbmwibr
153671,2921,186.52,9,ezycnpskybljzlofvrowkxqflwsuzj
153673,4346,21.33,4,cnsbekokmunggdihfcola
153677,1737,131.51,6,bzbbjkvzhqzqpdtcapxgigsk
153678,1421,37.86,4,ipcdnoqqjdfamvilarhvchwxyjcnsdtucicoizjzopwwo
153685,1684,41.28,6,achlyosbcxkhqmiemrclipebdddqlorlofkyvcmceffyxozk
153692,4297,50.86,10,obljgmratkildfibrcsfhhdmqvdnrtmjhvrz
153697,1927,80.36,2,orqcalduabozdckcomzfff
153698,426,179.25,2,qebhgobykqygxuuonpxibivvxnzlfcd
153700,892,151.89,1,liovnnpoaorleodcmmwk
153702,969,74.09,1,shatftmxqpgmonfzggxsvkxqqftewrockar
153703,2305,184.07,6,lmalghoimcprjsghfeommhvoddyjacehjhqxx
153704,556,49.77,4,yevrawmafkzhlkmmmulqsvhkhnc
153714,3344,44.63,6,mbmdwmuideobaspekxdnlc
153751,4071,156.05,2,yjfsrkweljxwbqlnulydyueuhzkjbpvklxssdrdzywpge
153753,4809,59.39,6,efgvxgwfipfyvnndknuvlmbfjljdjc
153762,1416,62.39,3,ljulephwkvlrmcudiyuaemjhavsgbtpwywvhldshm
153766,3878,13.72,6,sdmroesbtczoiqcbuoeawqe
153769,1517,123.44,8,peaafmforiycbujapnncultms
153770,4981,149.26,2,ycezhkradlltyybkivfng
153790,651,174.48,3,hafffoyrhqzorrxshaqxczqrlklwhjkkeidthurqinhklfvmc
153795,1329,81.53,7,hjiyytailmudolryfftq
153799,4963,144.61,7,xbembouylbhbmqqaztinqmptsrakxbga
153823,1756,154.63,5,mrupgpytjwayaofrixcflpxm
153825,973,63.82,9,bismeigfqvwlvsmbnhntmbhdtkepzzgz
153833,2090,109.52,10,fkynfvpdxloeppwczgkwzlmzshqtmpmkvjwqfmlcgfdqw
153838,4803,154.67,3,afrytzybieopjdqlxwbusysoy
153840,3937,93.75,10,fedvlkplsnpjkcgkrcdmkjacapxvwlgxqcbkdieyuwunexqig
153844,3155,15.38,9,zcieqpogfauicvxqmauq
153850,3228,162.7,8,ftbhslmxiqkqobimgoihlistcpg
153851,2284,190.12,4,qrjfcnmhygkzlyldbedrmvojwgbkwuhpevfpdwmgqwikizr
153852,4203,23.43,5,ajakntxpnclilptfljjfklwpt
153854,4814,45.94,2,ylsvwwcyoekvccgikpoawxyylmexmldv
153861,1684,195.24,2,uqnvekwqlnyqpffclkomd
153866,3927,31.87,2,hcpiumdhgyddogouiintbshfyvcaecjvx
153868,2649,164.71,10,pcpprtgnuelhnwrwvzznb
153869,860,64.57,5,vhucfjnjfznrpmyeocrtzkyohtzutjewoindvearlrg
153871,3918,139.73,9,pjuhjwygrlyqucvqclcmthtfdqlseegfnwyibcyaprdfvjz
153873,4961,176.1,1,ucazsyedhrmplezhekwxicgiljeamjtofifqakfugtmqjkslw
153878,2227,102.44,3,rtvnhtytxiwqeryrkxgfmpknjgeqvnuatbugvlt
153881,3875,165.75,5,jgilbghvvvpqtwhsrjcezfbzwnhgexk
153882,1435,144.07,7,bzikwjcqjmtzrxkwxqgayjags
153885,3004,160.62,1,yqkftyzjoltgdvtmsohwxgyrezsp
153890,76,101.73,6,gnyoqtvipobejohvyiojtcgusrxnivdmkyfez
153892,1649,32.79,2,jeakwqbmznkegcdfobttgcyjrbyqzwacgvfjhsxhfqg
153900,1026,162.27,7,nhhshwcthrgrybjzdrlbsvfjwwd
153901,3791,58.74,3,flikeebhqgpljjgcnqfhvuxvqrjpxagnkmbqbxrgnsirr
153905,1123,66.83,8,ldavtkkzdwopfbssjlogbfzcyg
153907,3456,51.4,7,fmgkbzritkaambqolzsmkiohynhezecccuikv
153912,3615,146.73,6,dbbzpwgzzlyxwtnhbvgkzliwxrngdiemwhycrjakp
153929,517,179.53,2,lpqqnvzfngkgjfyytauwmh
153936,1752,166.89,1,yejknlppghhmnuruacbqtrswauysfevzdxnpna
153939,4129,128.21,5,alzznbmzdxkchjybixuzaqlw
