455422,53,179.24,1,yuqjipzqdzvodakrihihslqp
455426,2014,83.56,4,zjsxumgrxkjyffropvxhvmakfrfy
455434,682,193.5,5,qgzorhlsykxtzvlnsfzguhbqbealztylvitlwlwwdtpv
455437,2710,30.38,3,qagackteealfdsyrodcqgqrngrvpjnmjirydrgy
455438,3967,197.0,1,rwpyywfygkfxhbfjjtcxihcguiawrwfyyboyvxpduihq
455440,2883,179.93,5,tmmhjtkhkbclcerqsrgpnqvoii
455442,3194,156.27,4,alpzsombytsxgebhfzjxrp
455447,4697,44.77,8,kasbvpivkdliyghborfldnrrewbgrukph
455448,1542,116.74,5,xdxzqpdoqnumkcoyuxywxssusyzlooesdpvgqvqtji
455450,2649,69.71,2,zouexytkwfygssyqdljtnbbwb
455452,4657,50.81,2,btqergjjcdntifnzgwehclitsisycf
455468,3173,103.53,2,kyxpvevxmkjsokxmwpjllybgznwy
455470,443,66.57,8,xofgfmtdojgbneyhzdlxcediqyndsjesfzskepe
455474,4370,124.08,9,kjiimldsvnwmrkeqcxxffvfitailutsrs
455476,709,61.7,10,drpcntiqfjuvlcgdtkautzru
455478,2908,85.76,8,kbzhlnpbkwjnhiipbrggk
455494,4389,44.83,10,puyrpzbgpjmdgybxkmheilvy
455508,3968,91.3,8,hbpvqjpoqswznyrupxhqfthopfeuhl
455516,3320,114.69,4,rtbfznkuvltdvysndbnvhfqlzt
455517,1068,55.64,1,ifytajyzpoqyjrpssvwltocptwktrdoqio
455521,4709,50.58,8,cdxwlhpmvysxyjuvkqimphapxgldcglunoxeigofucucswrkr
455526,479,168.05,6,hwbzpgpkcurajyynccqgnafbwunxfquw
455532,4616,59.29,2,yomkyqbouaftzxutmgomvakxouuqhypkosve
455541,3003,189.66,4,nusipsbnrdbvtmbubfwvorqbzvmrbhkolvvpjrfw
455546,4359,65.27,4,vekjifzmhrspehhexcywrmsybkfkkcinxisjcxagqwwqsl
455550,557,99.93,2,meyjnmvxzbjxlafxhgnoxldjflopixlikytx
455552,694,19.33,3,mgcipacxicqhovehxgdxlqcsdjv
455562,1820,134.16,8,mncomgtlifrqomzlmpyckynritxdmhljammmewcquxcgvhbv
455565,513,141.81,9,abohjoakzodrhvcawzyqjpohgfo
455571,4382,108.31,10,jjzxquoqklfmxalggyeucjboczimhtxfgohqisavdjovrf
455574,2440,170.92,9,nhbcwovvyvhbqjysfxcmbsijumisvwxrrptshpljsdjbfld
455576,2447,163.88,2,atklumwfnxnbtnjktyqfwbsjppiagmkv
455587,876,136.11,6,qjmqallpbcxfkhnbmrnnotjsqxwjiigtjor
455588,927,11.45,3,ddwwqtfcptuoayxzbhocuf
455589,1501,165.27,9,oyfjpxhaudxuvsnjqinscjamrvq
455597,1087,150.12,2,dlvniswdjvbsnjoozwiiikltbsandf
455599,58,127.56,9,bmbjrsagikghnhwmujestymiyqvmfsjigpwo
455603,1143,32.63,8,lyioasqfvccahtprwdqkdkolwbdzilumezsy
455605,3633,187.07,10,dombsqikbapvbjdnapnksymemzogwluhpkokgwxsmwiulyxavd
455606,1389,92.86,9,lmiavjplccdgbactwqrmildvxjmxynkt
455610,193,97.02,6,wzdxvfftpdbaknssfbwftmmorurajsxmgszithithswivysuq
455612,958,11.03,1,uejpdlwgyutgoeutovubiqyaqgxvqfurfg
455615,1651,137.5,3,veozmevjxmyjeewdkdbqlksoth
455619,2527,47.08,4,aglwvysigaicjjdaxobgnocfjryyqnkh
455626,2117,45.94,9,huryaueowlpczezuhsgqkqqvvnvkcdrzbfdfxttqghra
455627,4455,30.87,3,wohwpxrxwieahytoypyaizfccq
455628,3660,70.78,5,ifwoolamewcdmnglyqucczkdszvsoyvmobgmbeskwsglhkue
455630,4923,21.62,1,wffcbucctjecoomcybyamaaofcvecvgfdxyjnwiizd
455637,3667,141.53,9,vhxbovuwiyfnmfglkisodar
455638,1227,154.06,1,ihkmjojhohntnvekawfqsqbfhsgjkpbvzrrswck
455653,1952,177.9,2,cewzazyvrngrcplcmbbvxucjfgzvm
455654,4629,109.16,7,qbwjibtzswifbkvkzhnd
455662,4712,136.64,4,bmywffdirmztwfarajufkompiaztofe
455663,4723,27.43,7,cefopctqxgnyircmiximjdoka
455665,281,149.5,10,vyceiethzdyveyiyqpefumhqkmwkveohgfdrb
455666,3084,144.68,2,apeyayussiipkhfwthizcskaznjcvynxywmpgjawagyepnpkb
455671,144,122.07,4,tqknokggkyiqdtdnafgutjbgophhpptxqa
455672,52,61.48,9,pannwsmaxdoihloalcxyrkwqklslcskkazhagwavrrxxi
455675,1515,14.92,8,vlmxzbiojsjytbpgzljielmvwnrkbgzfm
455677,4710,163.64,4,axnomqnmlanlvxcodmwamgbneubqtbxhmltbgftvplugpht
455683,4635,161.32,7,ensgthhpwmbsghcuijtltvu
455684,670,176.0,6,oxjuwfkdaybduynnutcmpza
455693,2207,144.39,10,lizlrxissumyiqjfnkvsehgu
455701,2496,179.34,1,hlhjuvwswejbnmdydzotqlhjfmxrolamfstj
455706,3371,102.56,5,zeihjtqmitfvahcuyqklozxqxuqoftybvodsggvtiuadwnyjur
455708,4240,186.68,1,sdpttbnusjujnafnmhmhuiwrxonxapkqmnil
455711,2155,88.55,2,ptvohxfoysssvnwaqfdobf
455713,349,48.91,9,wttanjcurnercyypxjqooiugtab
455717,4797,153.53,4,rmmyuhwavavrtprlvahrpaavessyxcvnwkybkiiotbtnpo
455719,3032,141.04,6,zazibduzdzrqrsedfckyijwu
455734,274,30.88,6,rkbmqetpbwlatuxfpdwfbeughslq
455737,1118,145.07,6,rzfspprbdzpbguaksltsqvhqwipxg
455739,3799,20.26,2,riclhkmdcqbfrbxhfrxijixjuwodw
455743,966,87.07,8,ehiipqzugxoyamxrtzmzmekoyswvsazlewbionfquvhmij
455744,1322,22.09,1,uwydsptgclybhcruojakinlecxwzgmmvyebtedsqz
455745,3079,50.92,6,fxettonbhyffvakudoccksiwfgduoccja
455746,678,108.88,1,micpanzoxqivwqluttsjgxjreemdkyyk
455748,2710,112.17,3,rtnlietpsymxvxarrvllkzlwledui
455752,2361,90.57,6,cxkogybrhdfrxymeeaimocblbxaumdjfspwsqitleuyq
455753,539,125.55,8,iygsmrwdmeobvxmznnyqjdnjgluol
455757,3266,11.66,10,vxoysqyjpfhzowgqvksiqnljeehcl
455771,781,127.0,10,zlmrbuikjrgkqnyqjgtqqcfyftorbei
455788,2527,36.96,3,xikkfwqkgwjboxthuzrfformxfktvrynvz
455789,1847,107.01,4,jxsiizxljxqyoewhfzqmmhpdorizharr
455791,2374,60.58,2,bwvnuzxlcqkzqcqfcemsqp
455812,4007,163.38,9,lfthlnkonvmelfrdcknbzrstxvcxrqgdeufqlqlqcoxbveqj
455823,4544,88.85,10,ealltnnnhiwhospfvhttuojvhudpfjqouexan
455831,4148,114.71,8,rvetaipsfryoryupluwldyljynuyvpqmnhpwqj
455836,1555,25.22,1,luoihnwltlcchisrjobyyqcftkptnyhxpaloeciy
455838,4998,69.49,2,vuahkfkiskudqofufney
455860,4291,165.91,3,narehvejgtddwouboailktgv
455861,67,13.34,3,njqghwlueuktzmflblodrodmvvwmwlohwv
455863,4133,134.02,3,rqcppntnhvzatwktshksoheubszxweczhrj
455867,1510,27.78,3,znxtcjzzwyvbudfucovndgogzslvmqnoyznuoepsdn
455875,3896,149.35,10,kdngdteyswhruxrvmabjmlxkaqvjdpoakaqdhhnkpm
455889,4410,160.68,3,lwyaafksrpeguaosdkthzq
455891,2923,123.46,7,wuoyscyhveuxcdsxhpqlxkcsnygd
455893,1407,159.32,3,nmndcbgquzllvpcglxulf
455895,3510,123.9,7,merhaxwxdumvdmoejanymfdijpimevvqrfc
455899,1590,70.78,6,drbvsrfcldzszoizlbqyguxpgjxjnztsmprumhoqjtttwg
455900,1363,42.22,3,soxowfqvwckefhbhbgvbimnediukjado
455904,2844,16.07,3,duienjcednpceorywmngcytkdqdbrdez
455905,2646,100.79,4,hdgspzvmyblsdpvwhxnkwcnweeydyhflwqljjqklogt
455909,1722,46.42,8,ghgfwihqhhmtbolgoryfuemvptvmam
455912,64,90.51,4,hnomoovslzxgbngxgjvlyvjpwcaqcaggcwquipwpear
455913,2972,35.05,10,ozdbtjxfaepgpmwutzhsgymljh
455915,1815,37.46,3,sfbthowpoalnvvorpmpcmcklxgvxdcleydlned
455938,4637,132.53,3,unwmljfbchppgvketmmtzzlizipvhnet
455942,3400,102.55,10,adbwtzrzasnfpktwdjapgxjyhvwwvtgqmiwowviozdzq
455945,1103,182.62,2,iihdznnbwnflqdwqvlbvdsfe
455955,2040,81.81,2,zxayhpyptwnnxtlzbxxaenmnbxlzwcyruqlczpflfslyg
455956,2759,92.42,2,nmwxfhdfslzxvtiyugkoecpkcdsuhmi
455966,2859,81.57,5,ulxyxbiqtcrobmzrsokgdknmkdnbhtiydwmougen
455968,1208,111.8,7,lqurmmqszjnyxosqukfrllrdyzqlctauxrpkaittuntqqay
455973,4325,175.75,8,lamdvstbrdispagyaorjc
455974,1297,143.77,6,qtzplsztiksknqzwgnjwnzzzg
455980,928,191.21,10,ieblchcvdkonvluqkrwtaamsyhmpczi
455981,3207,137.9,9,wonbikzrduusmkmkqtcsqhjgupababoqgmpdpda
455983,1685,196.63,1,rfamkhuoaprkzzygbtozzqtc
455984,1006,127.94,3,ppgsseuokhwzflsnmcqfkw
455986,3636,100.1,3,japcmudcfwknkksodriivmrrtwcagbctylam
455988,4621,95.4,5,onakepcvbsmjfpmfdxayjw
455995,3023,124.88,5,kiuofvezlmefopuxlpxhlreyyvxeolyds
455996,377,156.77,6,phqjfaowvfpnjbmglmjxgmhakhyoh
455997,1533,121.14,10,adtwibwobmlvjeiehuxcnqxsyfhnmmqbmazkssmohnjrxrfgr
455998,2927,110.08,7,vngujuhfooecqobnqlaoolfhjbsy
456001,3446,58.3,3,hstofwhsvpcxkucjgcrpujm
456002,525,171.81,1,hzduxqlnmghlunphagxtilgxaktpwxwyxjimtuyodxxotr
456009,2437,179.0,4,aslxhdfxhoieirxwdeytimzphfkaialvlqjxjkxaesm
456010,4417,196.55,10,wovxkieipwoiixamiiakntpscwnrhucyln
456017,3900,70.61,8,lqganzpliixbjxuoifsvd
456021,350,23.53,6,beacqafiytohfhkqizjxgdwbjyoitzf
456022,2689,70.44,5,roaympsrlooctykszqmiqhvolfmjuhgotckccorntbv
456026,3269,170.43,1,wxymshtlqzkmeaxexebhfsahcttpnvohz
456030,3215,76.4,4,rfjgoobcnmcnardckprhxidqhsdfpljawjzh
456033,1810,34.58,9,yeartzhnlhsbqchcincwhiqliepsnnzwm
456044,4626,53.51,5,asnulhbdnergzvlychbxycmi
456045,4238,94.26,6,lpwzyufcchdyqwhmtwlcxiqadvipl
456047,4333,170.07,4,rrbnpellevydfhoiajjyasxzzglritd
456049,2530,182.45,2,jqzonqkcjqnrfinifqqqcyqflnhuske
456051,976,16.32,7,ygogkkxwcxwsmevbbavmfxlwmutanfw
456056,2548,46.01,4,lbvdocqjdhjoevmcselogdlvbohuumqout
456065,2587,198.55,2,qptgmjeaxdsmnappifajkdieafbyseoddiduhmz
456066,1858,140.55,9,cuycwxmfsipvmnuceoyjtlmihdgjjf
456071,2153,173.62,6,povpmatnfefepcxnxliimntdmnghltnnetdqxfpul
456077,178,108.57,9,zcaplfrfpncasutfezaol
456078,1905,118.6,8,otqkuepcgwlesircsaqpih
456084,4122,164.68,1,wntyemvyqlnudugrvuvpceukkzqiabiqttodqnrvwrksmow
456091,1854,154.17,2,sxdyexxaxahqfmvtjqpgnctslgpxeov
456092,3473,46.36,6,djywklogfvfrbytdxfectkkvniyykyoavefugucoxxl
456100,3737,42.55,3,onixrdoskfjjmysqwydxqxcsvvnnubqsw
456104,4821,131.58,4,tzylfkrvfrcrqaquapqjn
456106,2540,185.1,3,pfqxsuiqwachlkqlmimt
456109,3029,63.96,6,zjzyevwikifzrxkwipkuwpiyadagtgracmidleczhcyg
456116,2068,160.55,3,suezlqvxtkzcgaqcaazyxxiorreijuxuroctrkwqonay
456117,4330,190.43,9,xzptgakrjxqcqivuxzwgjjlzwmrnhutpv
456118,2705,119.88,1,vwppcbfgokgsxtyqmrehxpmsvqwqlshi
456144,1674,91.75,10,sonavkvwyqqmxdtvhlecivmkfkdcjkldbi
456148,2530,111.02,7,troxrhiqmfnkpgmgguaytudghvnlxchsendmk
456156,11,89.37,8,bdwfrgnjnofpqltsjbrrlcbtpdvpe
456160,4094,14.42,6,hzywvhyosygfcpngvhguiymhmpsnewdagnm
456162,4421,120.55,3,eaxjiitclaqufqaexjhnatyzzrscssvdvfvkzljhgefrz
456163,3853,147.57,6,okticvqfsnxguqkllqlzdlgtuxzksxmzzyycycywydw
456164,1157,37.2,8,iukavrddrgbruvaitgojdaf
456167,305,191.75,10,grpnnqjhgzjuhqysmwyhirrzyridajcgaebiapgzlbju
456172,860,83.91,4,xawpzdpmqkvdlmgytzbxdxmntlswepi
456178,1544,123.5,6,kntkopfinoozgugmeevesfmjhlk
456187,1172,162.37,6,lwmwsxzlgcqobmkvdhgcgkkdjncwsjauoasykubtanuyalmuzo
456188,804,55.1,6,cunghefvhowruncsgrhjltbotwlr
456196,1499,53.86,9,vdparwlmqvkazzumcdgg
456199,1081,56.37,6,lemehiqtsdvwfmvlrxxdtmnhfmokouhzrlcjlo
