17,228,82.89,8,mqkldijtjgougeipyvzeaykfaptifsecuzkmo
22,447,53.95,7,lhhwrgogvmphxcfaqvmqdvmnbsp
24,2945,119.94,8,ppkigyjgilifpsvygfay
28,61,37.37,9,ddbuaibfjuheszaoolesmuykxk
29,3006,118.5,3,yxroivlfotgjhpdztlenvztnuhijqynblyavxjlextmk
30,1578,84.44,6,vpaixlmkfgwqazzcmvxluwxsdoccnscl
33,3454,131.14,3,ktxsxrkryffbunfrxdqevtdffctygpgjyhryetxex
36,2584,164.14,5,eyzdajsjdeyjgkpyarxyrlv
64,2254,17.18,9,iygiegrsthngipurfuyngzfetwjzh
66,918,178.16,6,kbiyuexdqocyaecslnpmvxmxisk
67,2438,139.37,9,kkxjyloksdnmoavwjtsqdnpnxyaxfg
68,2972,85.38,1,snhabhejjasozsmejsqjcdzjttslcomyd
73,3134,149.78,6,ovastzyjpdhwwkihvfbfpmrsismnalkubcrcvzeyiivjoby
88,4879,131.88,1,ehmtdathbsofptqeabsjjgflpxzlne
93,1433,90.14,10,qpkngbfsgfqwltluwncmsedky
97,947,141.36,2,aztrjvdocabbeyaxkeigrxmtyyfogsutvaw
98,27,80.37,8,usfshaxsapjazeoopshdhheawppkujopxrkfcgoorvdeaoncjr
101,628,88.49,9,njduwwmjbfisuuvajzvdqmgxgdwvwnrlce
107,4913,97.03,1,iyvaylujxsqsrerdilouvtqtpxbbexxjlvgcssz
110,1658,56.7,6,gwzotepwdvhmpnplcxohkbuccjqynuxfjdkjxvpllc
114,388,152.27,8,ehiujnkqspdchxzlviobnwxhkxskgbfrgcwvopnftpwfcvzjuo
121,3095,162.24,9,wkypxurngbgfabksqcnsqakbsg
122,88,29.17,10,lexiuckrnefabpafkowqnvbuduppdkys
128,86,36.26,8,gxpzqzixhoirfdhnuswbpjctofqpfy
137,2178,49.79,1,sjmlftoccmstvkdfmyhncftzjpeevbeakcivdnygedvyzojoye
139,161,68.26,9,bqrwdentpkcmqjgzksfxmqdvudmdeflfsockxutlkjiqnb
142,4888,153.93,3,fzatvrqhdogazrdkutwqzk
143,2124,101.15,10,zhuxmcvkpqoqesbybfrraavlqfltvous
144,631,192.84,3,xaekdqzrlskicwrgjkkmd
148,3245,99.2,2,epcwtwpdbcxszegopcbvtkzkkwwdajzmorgbvslr
150,3997,69.12,4,vrmflcdwhvgfylxqdjuhmwcslderedyceflkaatyjejqmetfp
160,2023,167.67,3,anzpdwvymtmbmsesuaqsxexrvrqydzifa
168,2272,194.98,8,htimiddnzxxyjuilxegoaixitdenvjozpwwzyzkxaypdzmd
178,1051,86.53,6,aumzqpgjmmuftpsgeegmfnrtmarnjookyfaum
186,1626,120.27,2,ofmbpdmssvvxremzsfxkoysdxtelsmdjrgsvipnzmgjmj
188,1028,37.97,3,hoqdmlkaedutzdptbjilitrwyrfmoy
198,1172,60.46,3,buvxkhmhjvgnilnkvbnfyuadtlljnkv
200,2521,124.87,7,blflzuyhlrxcyjalqrpyzleqdzmyokrfpg
210,414,125.39,7,mbudkefbgxzdsbzxolnpugkrmddglbgyxsvrvzkguyltao
215,3850,78.16,1,uuhjcqnnfnmslwngimjtbs
216,2226,78.46,6,pjbrfvmreggvxmqngemsnjzebxaajzgbfad
217,3738,29.32,3,lahhepuwoibepwwttkgoeecbnjkhbbkeod
