304296,4723,159.2,2,efpmuxeorxspqoqovtyptgehpvboyybvuxu
304317,4715,187.59,4,liyzhlotokpiogwunezcsdpdrq
304323,1974,173.63,8,jzcngrripqqmfokhhlzzxvdomeb
304333,157,137.27,7,ldcefdslnbnvgpcsgetf
304334,2034,172.87,1,hraduhofjdhhzlhxyzfcbkeawyqs
304338,2217,33.18,7,sqejiuiquexxtbfelpemoqoxxcrauvkjjwpkxbahjpafjq
304340,2050,188.43,9,hvumvgufiwhruqgprfhkxttrlmycc
304342,4075,151.39,2,pgrkegemdpkrcaajenvgcmminglj
304352,2483,135.07,2,keidlfjoypcrsvazhgjpacrlgvgxtgxoqxeiu
304354,3416,87.03,9,gqrehixkbtmimidrdmctph
304356,3506,199.44,6,owuqlijjmibbnuyecqxqndgmob
304358,2857,102.34,1,hgckwgaiqncfenjabcummwxptesbzmppipwhq
304361,1361,149.73,2,bmosimbecnqfllirksupnlnienlnmcldtjpcgonzhswpdgv
304366,2312,64.28,3,aadesnveoidituevqrazv
304367,3270,80.47,1,vgjwxyngzizgllrfypftjesjkb
304368,1100,132.41,7,tczpbbxoztjqsjbjcmaoqet
304376,3728,166.33,6,vbduzkoaiaxzrooobxyoytjxmslwuiedamyfksufjbnppc
304382,1346,162.01,7,nzqmkhpxbbgufcxkxwuyklrstxrnqbo
304395,845,97.17,5,wclbibagzoosvfbyttbnnvddtipvdqujwhm
304396,3980,113.18,1,iptkebafdiqfuomidrbjyyurbsgdoqksjeuiynrpojv
304397,602,94.27,4,walboydkiyaumddciledvycnlmujopjc
304399,1515,21.85,5,uqkrfxpbjqpfjzbsmubxhdomojpsgqdhqhvukccaqlzagr
304403,4072,79.68,8,lfptjvqirkhidedubotytaghhjvamkefsokropmjffpnh
304411,3423,46.24,9,wapgormekglgpnwiczlypnewsxi
304414,1836,144.46,5,wfnqnpddgqxydkwywodjmgmafcopdi
304417,3505,65.79,4,jnsdoedtdtrgwezeebhbixvsburptoxavqrrhjzlgt
304419,1271,53.43,5,cbgcjnjnjvgvpdstduwbsxhfuhgcmmnevyyabltzt
304430,259,85.08,5,vizftujjajgrefhpgrqneuyiagproyphwyoyczbhbnqwldcs
304438,2072,14.2,5,fzfatvwalrxokphlcusc
304445,4459,30.56,9,mctrhnmslxnlagilleohtmsd
304446,1104,186.11,8,wlwggwycltoxqgdkbwkydzzqhlnyqm
304449,971,21.75,2,lxsqoxshkelwqihagwlkdjenyxissmskgdbzmjbcnbot
